word|punctuation_before|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
go||0.0|3.8277|5.4412|7.0273|1.9446|4.2245|7.2768|7.2768|2.8574|0.6089
back||0.0|4.1602|8.5559|8.5559|2.5358|1.5204|20.6874|20.6874|5.8977|-0.8143
to||0.0|5.9824|1.5192|8.5559|0.4811|-1.6473|21.5825|21.609|8.0777|0.2772
the||0.0|5.2278|2.0969|2.8047|0.7042|5.568|9.1562|21.5825|2.6916|1.3829
moon||0.0|3.7763|11.7119|11.7119|2.7061|4.7934|17.4326|17.4326|3.019|-1.5473
fifty||0.0|0.0|0.0|11.7119|0.0|0.0|0.0|17.4326|0.0|0.0
years||0.0|-5.684|10.1374|11.1261|2.103|4.9085|11.8653|11.8653|2.9548|0.0
later||0.0|-5.6199|9.726|10.6323|3.1899|3.703|8.8357|11.8653|2.3198|-0.6811
and|?|1.53|1.8985|1.0253|13.9832|0.3836|7.1689|1.7691|9.237|0.5223|0.82
we're||0.0|2.8442|1.3888|2.2181|0.5378|7.5151|5.3727|5.3727|1.5594|0.82
going||0.0|1.9824|2.1984|2.9135|0.7391|3.6475|8.5012|9.3187|2.7387|0.2772
to||0.0|-0.0949|5.158|5.6374|1.6543|3.8903|5.4422|8.5012|1.9313|1.3829
do||0.0|0.7347|15.3056|15.3056|6.1218|5.1125|6.7812|7.8355|2.2922|-0.718
it||0.0|5.834|2.4449|15.3056|0.4761|-1.4379|18.386|18.386|6.9398|-0.6414
very||0.0|12.3985|8.812|10.5043|2.8198|4.5055|16.5842|18.718|3.9053|-0.4171
specifically||0.0|9.7382|8.3285|8.812|2.4102|-3.7033|29.6687|29.6687|7.8333|-0.5224
planned||0.0|-0.0097|13.9521|22.0823|4.8837|-1.0704|30.7684|32.0324|7.8098|-1.1558
to||0.0|0.0|0.0|13.9521|0.0|0.0|0.0|30.7684|0.0|0.0
not||0.0|-2.7753|4.3424|4.3509|0.9477|1.5734|18.7145|18.7145|5.8381|0.0
learn||0.0|0.1393|0.9467|4.8848|0.3154|5.8851|4.6819|18.7145|1.3473|-0.2466
anything||0.0|-0.2002|2.1051|2.1051|0.5281|3.7534|3.5733|5.8365|0.8242|0.2772
new||0.0|3.931|5.5799|7.893|1.9908|3.704|4.6513|4.6513|1.2129|0.2772
i'm|.|1.7|2.1949|10.7921|10.7921|3.8364|5.1047|3.7575|6.2158|1.1314|-0.8936
really||0.0|3.551|12.6357|12.6357|4.3446|6.1689|12.7023|12.7023|2.3138|0.0284
troubled||0.0|-2.4616|8.5507|16.9069|2.4617|1.0973|18.3584|18.3584|5.3429|-1.0165
by||0.0|-5.9694|3.2686|9.3749|0.8472|5.2072|6.9328|18.3584|2.1668|-0.1651
that||0.0|-3.655|4.3394|5.5557|1.2458|-3.9273|20.6144|24.0992|7.2227|-0.5521
but|.|0.0|0.0|0.0|6.6183|0.0|0.0|0.0|20.6144|0.0|0.0
anyway||0.0|-8.9709|10.9565|14.8349|3.851|7.3164|2.8388|8.5811|0.6874|0.0
that's||0.0|-9.8968|10.7945|12.0983|3.7029|-0.4207|17.4787|17.4787|5.6025|-0.9987
the||0.45|14.7828|0.0|30.7595|0.0|-4.472|14.116|21.078|4.4184|0.4303
basis||1.01|4.6164|14.5911|18.8831|4.2844|0.9093|16.3444|20.9453|5.2566|-0.5986
of||0.0|1.5753|7.0186|14.5911|1.9522|2.5373|9.4269|16.3444|3.494|0.6089
the||0.0|-0.5302|3.7379|7.0186|1.232|2.4281|10.3644|11.3698|3.7662|0.4303
thing||0.0|2.0575|3.063|5.3562|0.9142|4.2378|12.2574|12.2574|3.9674|-0.3863
that||0.0|-0.3808|2.3085|4.3466|0.8805|6.424|2.0444|12.6849|0.4872|0.82
i||0.0|-1.0684|0.4144|2.3085|0.1479|7.6718|3.3194|3.4748|1.0893|1.7699
want||0.0|-0.5504|1.4099|1.5026|0.487|5.0284|4.6906|6.2279|1.5049|-0.1651
to||0.0|-1.9747|1.8641|3.1057|0.6117|3.095|8.5245|10.4845|3.1377|2.2675
share||0.0|0.8624|4.1179|5.6714|0.9514|2.6066|13.3991|13.3991|5.321|-0.7523
with||0.0|-1.5223|2.8188|6.4759|0.7535|2.2893|14.2484|15.3537|5.2461|-0.2466
you||0.0|-2.789|3.9993|3.9993|1.3055|2.2107|12.4116|14.2484|4.0469|0.82
today||0.0|-4.1728|4.6804|7.3149|1.2959|2.4808|18.2333|18.2333|5.6899|-0.3199
though|,|0.0|-6.9335|5.8019|6.7448|1.5745|1.448|12.0549|18.2333|3.5066|-0.917
is|,|0.44|-12.0138|7.8138|12.7724|2.1811|-5.6939|31.1397|31.1397|10.87|-1.3261
that||0.59|-3.092|3.8388|14.9432|0.8757|-2.955|28.4275|31.9424|8.9573|-1.1074
right||0.38|1.2676|13.5606|13.5606|4.6877|2.1395|18.9167|29.5091|5.4372|-1.0799
back||0.0|11.5676|4.3483|19.4298|0.8477|1.4132|19.9919|21.3569|7.3107|-0.5986
to||0.0|11.2593|4.4443|4.6634|1.3626|-1.8215|21.29|21.29|7.9155|0.0284
where||0.0|10.1963|2.738|4.5186|0.8965|5.7837|8.7651|21.29|2.6237|-0.5016
we||0.0|11.613|5.8775|6.6058|2.2865|5.6518|5.7674|8.9821|1.7444|-0.2466
inspire||0.0|11.6638|8.5857|8.6927|1.5028|1.3791|26.8693|26.8693|8.0052|-0.9055
people||0.0|0.3166|9.3425|18.2478|2.4031|-1.1109|21.1656|26.8693|8.1876|-0.1651
who||0.0|-2.638|4.765|11.5331|1.8723|5.3792|7.2704|21.1656|2.7077|-0.4466
will||0.0|-3.0283|2.975|4.765|0.8638|5.8553|5.6564|7.2704|1.3193|0.0284
be||0.0|-2.3224|7.0579|7.0579|2.8981|3.6134|9.9457|9.9457|3.7315|-0.2466
our||0.0|-1.9208|6.0545|7.3014|1.7527|5.4683|7.1506|9.9457|1.7941|0.0284
great||0.0|-3.0452|4.4528|7.3612|1.2726|0.6085|16.4164|17.7958|5.841|-0.917
leaders||0.0|-4.7788|7.2766|8.0594|1.8557|3.8159|12.181|16.6258|3.5801|-0.3863
later||0.0|-5.3338|3.579|7.2766|1.1287|3.7277|9.9311|12.181|2.4708|-0.3539
that's|.|0.0|10.9455|6.4862|20.125|1.832|-0.1484|17.4217|17.4217|7.429|-0.5016
the||0.0|10.4188|5.1201|6.4862|2.0394|-0.4961|16.5805|17.7969|6.1275|1.3829
theme||0.0|0.2741|12.5747|17.7097|3.5966|1.4025|24.422|24.422|8.2916|-1.1874
of||0.33|-5.2813|4.0123|14.9253|1.6095|1.8813|14.8037|24.422|5.4468|0.1445
my||0.0|-3.8755|2.8527|5.0114|0.6476|3.7628|11.1341|14.8037|3.0024|-0.074
next||0.0|-2.7639|2.2981|3.6229|0.7396|-1.3627|19.6707|19.6707|6.9506|-0.8688
fifteen||0.0|-2.3495|4.1778|4.505|0.9705|-1.0728|23.0309|23.0309|8.5584|-0.4171
minutes||0.0|-5.2264|5.7733|8.3382|2.061|1.6935|15.6203|23.0309|5.6048|0.6089
here||0.0|-6.5787|4.2585|6.2291|0.8302|1.0136|16.9233|17.3145|5.1335|-0.6414
and|.|0.77|-3.6245|1.6166|5.7686|0.4932|2.6823|25.675|26.1875|5.4213|-0.9987
i||0.0|-3.5356|1.7299|2.0334|0.5997|4.1699|10.9997|26.6985|4.0002|0.1445
think||0.0|-5.651|3.374|4.4883|1.0512|-3.7406|23.1887|23.1887|7.7003|-1.0799
that||0.0|-4.0699|5.5532|6.0905|1.7058|-7.889|14.586|24.0934|5.7705|0.6089
the||0.0|-2.5749|1.7172|5.5532|0.5357|0.1213|22.0241|22.1095|9.0454|1.3829
inspiration||0.0|-0.6008|4.4067|4.8929|0.9564|1.9912|20.3656|23.1072|5.7546|-0.0244
begins||0.0|-3.4548|4.3134|7.5735|1.2792|3.6427|12.736|20.3656|3.6484|-0.5274
when||0.0|-4.6144|3.0668|4.3134|1.0708|2.9291|9.4749|12.736|3.056|0.4303
you're||0.0|-6.0002|1.8051|4.3035|0.4888|3.7506|4.4048|9.4749|1.4034|0.82
very||0.0|-3.8025|6.1215|6.1215|1.7389|5.7336|7.2008|7.2008|1.7805|-0.2466
young||0.0|-5.7044|4.5212|6.567|1.1622|3.2459|8.8167|9.9173|2.522|-0.8936
three|:|1.17|0.876|2.3755|10.2518|0.9005|7.3083|4.7838|11.8046|1.3747|0.0
year||0.0|-1.7722|6.2427|6.7948|1.7666|6.7347|3.7277|4.7838|1.0712|-0.3863
olds||0.0|-7.21|6.7572|10.376|1.1536|-1.5574|17.3749|19.5176|4.3813|-1.1874
up|,|0.0|-1.6475|1.3493|7.7592|0.4366|-2.5448|22.1457|22.1457|8.3304|-0.2466
to||0.0|-1.123|6.2393|6.2393|1.2617|1.0295|25.4936|25.595|7.2682|-1.2243
twelve||0.0|-1.0902|1.5715|6.2393|0.4149|1.2067|26.9393|26.9393|8.2903|-1.0497
fourteen|,|0.0|-0.5438|5.5739|5.5739|1.4127|1.0332|21.6049|26.9393|7.6159|-0.6414
year||0.0|-5.4506|3.7851|9.3123|1.2394|4.9269|2.3459|21.6049|0.7474|-0.3199
olds||0.0|-7.4728|1.1665|4.8682|0.3355|-0.4213|13.8518|15.5016|4.2561|-0.7843
what|.|0.38|0.5453|8.1086|11.6153|2.5898|1.2479|20.6411|20.6411|5.8792|-1.3314
they||0.0|2.889|4.1924|9.2153|0.9551|2.6938|21.9171|22.3467|8.4093|-0.1651
look||0.0|1.5476|2.7966|4.8008|0.984|2.0102|18.8605|22.3625|7.2231|-0.7843
at||0.0|-4.9773|5.8922|8.6218|1.3219|-0.1556|21.8957|23.2551|6.9495|-0.5986
is||0.48|-3.756|1.8978|5.8922|0.6258|3.9161|12.6499|21.8957|4.1109|0.82
the||0.0|-3.6777|2.0642|2.0642|0.6781|3.9326|10.4693|12.6499|3.4514|2.2675
most||0.0|-2.2893|3.8067|4.0282|1.2721|1.8596|17.2971|17.2971|6.773|-0.718
important||0.0|-4.5495|5.6346|6.363|1.649|0.8964|20.4494|20.4494|5.8452|-0.0413
thing||0.0|-5.3676|3.1462|5.6346|0.7573|-1.5643|17.7964|20.4494|6.28|-0.5016
let's|.|0.0|0.0|0.0|6.8049|0.0|0.0|0.0|17.7964|0.0|0.0
take||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
a||0.0|3.762|15.4942|15.4942|3.4125|-0.3728|24.3514|24.3514|7.1475|0.0
snapshot||0.0|0.9942|11.7617|17.5315|3.5511|0.8876|17.983|24.4186|6.3141|-1.0497
at||0.0|-0.475|2.6567|11.7617|0.8907|3.1877|19.3407|20.3715|5.959|-0.1651
aviation||0.0|2.8094|6.6959|8.5624|1.8877|4.0328|17.2613|20.3888|4.2777|-0.3428
and|.|0.0|-2.8942|6.4357|12.6223|2.1656|4.3989|3.4743|17.2613|1.142|0.0284
there||0.0|1.2242|1.2135|7.7737|0.4193|6.3405|2.4413|5.1328|0.6742|0.4303
was||0.0|-1.3642|4.3554|5.7398|1.5443|4.1902|10.8234|10.8234|3.8577|0.2772
a||0.0|-2.0535|3.352|4.3554|1.125|4.9033|7.24|10.9089|2.0697|0.1445
wonderful||0.0|5.3532|13.5466|14.2856|4.2132|3.3861|17.0395|17.0395|4.9772|-0.2963
little||0.0|1.8112|6.6543|14.1019|2.1954|4.5979|17.6601|17.6601|4.3401|0.2772
short||0.66|-6.7626|14.6931|17.3705|3.6918|-0.8764|23.2185|23.631|6.776|-1.1326
four||0.0|-6.1786|4.6344|14.6931|1.4228|0.6333|22.1325|23.2185|9.051|-0.8143
year||0.0|-10.2089|6.0111|9.4108|1.2582|4.5116|15.7383|22.3627|3.7498|-0.5521
time||0.0|-10.9363|1.5149|6.0111|0.3964|3.0666|18.3551|20.1482|5.4326|-0.7843
period||0.0|-14.7067|7.2821|7.7958|2.761|1.6718|13.1324|18.4064|4.2751|-0.4171
when||0.4|1.5753|3.8144|21.6276|1.2545|5.8393|6.6722|14.912|1.857|-0.96
marvelous||0.0|3.5638|16.3117|16.3117|5.3291|4.6638|16.3621|16.3621|4.4564|-0.407
things||0.0|-0.6347|5.0485|16.3117|1.5009|0.1514|22.3078|24.9101|6.5248|-0.7523
happened||0.0|-4.1274|5.6373|6.9895|1.6503|0.7845|17.2549|22.49|5.6113|-0.3539
it|.|0.0|0.0|0.0|5.7268|0.0|-11.3473|7.0614|20.3399|2.6471|1.7699
started||0.0|12.9111|3.9381|14.3261|1.3698|0.2368|26.4609|26.4609|8.6425|-0.1209
in||0.0|12.7374|1.0911|3.9381|0.383|1.6956|3.1859|26.4609|1.1467|2.9309
nineteen||0.0|13.9343|3.4008|3.4384|1.0427|3.0488|16.0088|16.0088|4.609|0.3257
oh||0.0|12.6728|2.9237|4.4384|1.071|6.7393|1.8574|16.5174|0.5937|0.2772
eight||0.0|5.8058|12.2254|14.7308|4.7877|1.2931|18.6265|18.6265|7.0574|-0.8143
when|,|0.0|0.0|0.0|12.2254|0.0|0.0|0.0|18.6265|0.0|0.0
the||0.0|-2.968|1.9708|3.989|0.6518|5.7523|3.9641|7.3552|0.9521|0.0
wright||0.0|0.0491|5.1697|6.3673|1.6869|3.9631|18.5586|18.5586|5.9211|-0.5986
brothers||0.0|-2.9488|4.0382|7.2537|1.2441|3.1319|16.129|18.5586|5.0122|-0.2466
flew||0.0|-0.5561|3.3444|5.8395|0.7908|1.8557|20.9533|21.6389|8.1456|-0.6414
in||0.0|-3.5469|4.6433|6.8539|1.2482|4.6647|9.4425|20.9533|2.2495|0.2772
paris||0.0|-2.0417|6.7445|7.5078|2.1065|1.4759|15.6987|15.6987|5.5043|-0.4171
and|,|0.0|-2.8447|3.1352|6.7445|0.9722|2.9522|10.1384|15.6987|3.5894|0.6089
everybody||0.0|-2.0257|3.5246|4.1536|0.958|4.6854|9.9899|12.2306|2.4307|1.5269
said||0.0|-3.4637|9.3348|9.3348|2.6061|0.2914|13.1369|14.3649|4.8393|-0.5986
ooh|,|0.0|9.4182|15.8336|21.6415|4.1534|-1.0151|25.1198|25.1198|8.6712|-0.9987
hey|,|0.0|14.1302|1.8721|17.8322|0.5354|-5.1591|27.5869|27.5869|9.2971|-0.3863
i|,|0.0|0.0|0.0|15.2344|0.0|3.721|9.8184|27.5869|3.4738|0.2772
can||0.0|10.2344|9.155|15.4943|3.5386|-1.2226|19.4891|19.4891|6.5964|0.0284
do||0.0|7.7566|3.3561|9.6408|1.3205|5.7297|7.8333|20.5888|2.6982|0.2772
that||0.0|4.7665|13.3639|13.3639|3.397|-5.024|28.8811|29.5963|9.6932|-1.4259
there's|.|0.0|0.0|0.0|13.3639|0.0|0.0|0.0|28.8811|0.0|0.0
only||0.0|5.1933|4.9943|6.5276|1.3701|7.4476|5.0912|8.8683|0.9758|0.0
a||0.0|0.0996|3.5457|8.5|1.3665|4.5387|12.6523|12.6523|4.0298|2.2675
few||0.0|-6.8511|10.1965|14.0083|2.7321|-0.382|20.1628|22.2786|7.4571|-0.5986
people||0.0|-9.5253|8.8426|12.5421|2.812|2.6542|18.7923|20.8429|5.1753|-0.0244
that||0.0|-14.4882|0.358|8.8426|0.0956|5.8542|1.4591|18.7923|0.4973|1.0733
have||0.0|-15.1658|3.2984|3.2984|1.1343|1.1641|16.8873|17.0763|5.9409|0.6089
flown||0.0|-16.7649|3.4625|4.1149|0.9027|2.567|18.5746|18.5957|5.9856|-0.917
in||0.0|7.8946|2.3375|27.3807|0.6579|3.3683|2.5393|18.5746|0.7258|0.6089
early||0.0|8.9957|2.9107|3.3392|0.8699|5.824|5.131|5.4544|1.0415|0.3509
nineteen||0.0|8.1618|5.152|5.152|1.1282|2.5679|14.922|14.922|4.6908|0.1041
oh||0.0|6.3756|1.1425|5.7199|0.3169|4.4539|3.1878|14.922|1.0595|0.4303
eight||0.0|7.6156|4.7338|4.7338|1.1395|-0.1613|21.6899|21.6899|7.8692|-0.5986
in|.|0.55|4.3887|5.3293|8.7983|1.7229|5.4931|13.5183|23.8421|3.8496|0.4303
four||0.0|7.5209|4.1683|8.2445|1.2302|2.8721|16.1859|16.3794|5.6221|-0.8424
years||0.0|3.6435|11.5167|11.9214|4.1908|4.309|16.9362|17.3385|5.4363|-0.8143
thirty|,|0.0|-4.5033|3.041|14.7305|0.8066|3.0946|19.681|20.1015|6.8582|0.2772
nine||0.0|-7.1269|3.0049|6.016|0.6873|6.3633|3.5856|19.681|0.7944|-0.7523
countries||0.0|-9.9168|10.3838|10.3838|3.0619|1.369|17.1844|17.1844|5.3965|-0.4466
had||0.0|-13.1198|6.2376|12.2996|1.9234|4.3222|9.5645|17.1844|3.1515|0.0284
hundreds||0.0|-16.2583|4.2658|7.3181|1.3096|4.4415|10.5087|11.277|3.0869|-0.4466
of||0.0|0.0|0.0|18.323|0.0|2.061|12.6363|15.0853|5.0654|1.3829
airplanes||0.0|0.0|0.0|0.0|0.0|0.604|19.2079|19.2079|5.8964|-0.5758
thousand|,|0.0|2.9273|12.3507|12.3507|3.6873|3.1543|23.8279|23.8279|5.21|-0.7995
of||0.0|-2.9581|3.7914|12.5438|1.4918|-1.0827|16.287|23.8279|5.5002|1.7699
pilots||0.0|-4.3416|6.4595|6.4595|1.5699|-1.3732|24.0509|24.0509|7.1485|-0.4466
airplanes|.|0.34|-5.0121|7.0301|9.5642|1.5594|1.8153|20.0896|24.1154|6.1083|-0.8814
were||0.0|-1.3295|4.8553|11.1489|1.4586|0.4013|25.6507|26.621|8.0061|-0.5986
invented||0.0|0.365|10.3556|10.3556|3.1608|4.3631|10.5751|25.6507|3.0586|0.2772
by||0.0|0.5436|2.1155|10.3556|0.6721|4.155|11.4347|11.4347|4.1002|0.6089
natural||0.0|0.5207|3.5302|3.5302|0.8003|1.729|15.5555|16.688|5.2419|0.3767
selection||0.0|-0.9501|6.9299|8.2303|1.5558|0.4418|17.4577|17.4577|5.5434|-0.1056
now|.|0.0|-3.357|2.3513|6.9299|0.8962|5.6406|4.2984|17.4577|1.3206|-0.1651
you||0.0|-0.6908|8.2031|9.4578|3.05|4.8997|5.1048|6.6768|1.1414|0.0284
can||0.0|5.4247|9.5695|12.8922|2.6028|-0.145|17.0335|17.0335|6.1393|-0.074
say||0.0|1.8842|3.8752|9.5695|0.914|2.8593|12.8245|18.4116|4.753|-0.5016
that||0.0|-2.255|5.0342|7.9344|1.5667|2.9484|8.4982|12.8245|2.307|0.1445
intelligent||0.0|-1.5102|8.6883|8.6883|2.5029|2.993|16.2931|16.2931|4.1497|-0.0244
design||0.0|-4.0131|8.2415|10.6139|2.5619|3.1922|19.7608|19.7608|4.1142|-0.7995
designs||0.38|-2.6402|6.1341|8.2415|1.3183|4.5158|15.5019|20.0484|3.6202|-0.5521
our||0.0|-3.4793|2.084|6.1341|0.6003|5.3603|4.9726|15.5019|1.1942|0.0284
airplanes||0.0|-2.9909|7.5327|7.5327|1.9785|1.5977|19.9657|19.9657|6.2251|-0.5274
of||0.0|-6.9245|5.4205|9.2078|2.1538|-1.0072|14.4732|19.9657|4.6582|1.0733
today||0.0|-14.5819|7.6531|13.3528|2.0779|2.0637|21.0342|21.0342|5.9143|-0.6414
but|,|0.37|2.8231|12.2062|25.2059|4.7999|-3.3641|19.3885|21.1447|7.8199|0.6089
there||0.0|-3.1616|4.8555|12.3391|1.9074|1.6907|20.4882|20.4882|8.1604|0.1445
was||0.0|-0.9294|4.7229|6.3269|1.9307|4.3393|10.4363|20.7475|3.6134|-0.3199
no||0.0|0.211|6.3015|6.4285|2.1269|6.8953|4.9521|11.5106|1.2974|-0.9391
intelligent||0.0|-2.754|7.6987|9.521|1.8328|3.6134|15.6918|16.3611|4.1119|0.056
design||0.0|-4.6648|4.4528|8.1929|0.9568|4.4153|9.9083|16.4046|2.3796|-0.4466
really||0.0|-3.4886|6.1609|6.4188|1.7929|5.6917|7.8409|9.9083|1.8568|0.0846
designing||0.0|-5.3427|6.3643|8.3009|1.388|2.9599|14.0685|15.9942|3.5838|0.0284
those||0.0|-4.8078|2.3451|6.3643|0.5037|2.445|13.6288|14.1773|4.5437|-0.5016
early||0.0|-3.9402|1.9833|2.7628|0.4684|5.6791|2.1421|14.4117|0.458|0.516
airplanes||0.0|-2.6774|11.5899|11.5899|3.8676|0.8685|17.0139|17.0139|5.4441|-0.8286
there|.|0.33|4.1984|3.1366|13.6327|0.8864|7.2096|3.8998|17.9488|1.2618|-0.2466
were||0.0|3.6695|2.1556|3.1366|0.2701|-5.0618|29.1269|29.1269|9.9893|-1.1668
probably||0.44|4.071|10.3141|10.3141|3.4001|5.2993|8.6142|29.1269|2.2592|-0.1651
at||0.0|-0.6912|2.8223|10.5808|0.7467|1.554|11.1502|11.8238|3.9632|0.0284
least||0.0|1.8338|7.5714|7.5714|2.2874|-0.5624|21.6867|21.874|7.455|-0.917
thirty||0.0|2.5569|6.0918|7.5714|1.36|3.884|20.1412|23.6874|5.259|-0.0244
thousand||0.0|-2.8562|11.2479|13.0038|3.1468|1.4681|16.3726|20.1412|4.9176|-0.7354
different||0.0|0.0263|8.7461|12.7013|2.5879|-1.7249|21.734|21.9599|6.4386|0.82
things||0.0|-2.8681|7.7504|10.4112|2.1858|1.4502|20.4313|21.734|6.2973|-0.6414
tried||0.0|-3.2607|7.0344|9.4844|1.6709|-0.1524|22.9191|22.9191|6.5384|-0.5521
and|,|0.92|-3.7322|1.228|7.0344|0.4569|7.1539|2.1619|22.9191|0.7118|-0.074
when||0.0|-3.4278|1.5613|1.5613|0.5188|6.1712|3.2028|3.2028|0.8911|0.4303
they||0.0|-3.3605|2.0457|2.0457|0.3619|-3.5544|25.106|25.106|8.927|-0.96
crash||0.0|-0.8738|5.9102|7.0935|1.661|-1.1124|26.3133|26.3133|8.0688|-1.1445
and||0.0|-1.753|4.137|6.5532|1.3803|2.7001|12.3803|26.3133|3.3608|0.4303
kill||0.0|0.4508|6.1056|6.477|1.7282|1.061|20.1496|20.1496|6.9235|-0.2466
the||0.0|-0.7665|3.7237|6.1056|1.4699|1.8503|13.5139|20.1496|3.9521|1.0733
pilot||0.0|3.6842|9.0621|9.8781|2.8772|2.5014|19.4321|19.4321|4.4228|-0.8936
don't|,|0.0|2.9714|3.2401|9.0621|1.0394|3.0151|13.9386|19.4321|3.7841|-0.3863
try||0.0|1.1969|2.1445|4.9732|0.6909|3.1782|16.1605|16.1605|5.5632|-0.4466
that||0.0|-1.7741|3.1994|5.3005|1.011|5.5787|7.0825|16.1605|1.9518|-0.074
again||0.0|-4.5793|3.2171|6.3165|1.1162|2.255|12.6629|12.6629|3.9732|0.6089
the|.|0.0|0.0|0.0|6.3348|0.0|-1.8843|5.9086|13.5912|2.5375|1.7699
ones||1.07|3.6105|7.2929|7.7693|2.5803|5.4503|12.312|14.4127|3.9974|-0.8688
that||0.0|4.5386|3.1884|7.2929|0.7737|-1.5583|21.2613|21.6255|7.6754|-0.5986
flew||0.0|5.3816|3.2498|4.0645|1.1515|3.8617|21.2164|21.637|6.3652|-1.1971
and||0.0|2.006|5.8084|6.0494|1.6785|3.8117|13.7279|21.2164|3.5064|-0.5016
landed||0.0|4.0748|5.4616|5.8084|1.7389|6.2885|10.4968|15.3656|2.0222|-1.0497
ok||0.0|4.27|4.5134|5.9137|0.8942|2.1908|21.6652|21.6652|7.2753|-0.917
because||0.0|3.5593|7.0553|7.2352|2.0731|-1.2635|20.3654|21.6652|7.7919|0.9406
there||0.0|1.1349|2.1671|7.0553|0.6488|6.2491|7.6112|21.025|2.4559|0.82
were||0.0|0.0126|3.7286|4.3761|1.2967|4.3483|13.5412|14.1367|4.5661|0.1445
no||0.0|0.5049|3.7557|4.3482|1.0293|4.6686|12.4289|14.3961|3.4241|-0.3863
trained||0.0|1.6377|5.1834|5.656|1.0847|2.3026|13.6229|15.1411|4.5868|-0.9987
pilots||0.0|3.4294|7.3905|9.1092|2.1149|1.2683|18.2534|18.2534|5.874|-0.4747
who||0.0|-0.6803|4.4375|10.8829|1.1731|1.9015|17.1281|18.2534|5.3102|-0.5016
had||0.0|-1.7045|5.1628|5.6278|1.6656|3.9463|10.9456|17.1281|2.9668|-0.6414
good||0.0|-1.0177|5.8021|5.8021|2.1024|0.3225|20.2898|20.2898|6.5651|-0.4466
flying||0.0|2.0777|5.9915|9.7953|1.8482|2.9518|21.6998|22.2631|6.1447|-0.9391
qualities||0.0|0.9563|5.5159|6.5881|1.0528|-1.3986|25.2681|25.2681|8.1105|-0.3199
by||0.0|5.7282|3.8293|9.5612|1.0192|3.6296|11.4064|25.2681|2.8517|-0.6811
definition||0.0|11.6858|9.627|11.3347|2.5511|0.7489|20.9693|20.9693|5.5157|-0.0496
so|.|0.62|1.6636|5.0138|17.0408|1.3|-0.8159|23.2458|23.2458|8.2602|-1.1874
we||0.0|4.5769|8.7078|9.3411|2.2709|-0.5226|24.1385|26.5911|6.6785|-1.0939
by|,|0.0|11.5563|5.2524|14.3616|1.7354|1.2165|24.9121|25.4461|6.0764|-0.4466
making||0.0|13.9273|4.5473|7.1949|1.2729|2.7677|18.5502|24.9121|5.727|-0.2842
a||0.0|9.124|3.2053|7.9486|1.1104|5.2928|4.5676|18.5502|1.7233|2.9309
whole||0.0|6.8265|4.1084|5.7444|1.2653|0.0081|15.3823|15.3823|5.0282|-0.8143
bunch||0.0|4.592|5.6881|7.0376|1.1667|3.1764|11.9931|15.3823|4.222|-0.6414
of||0.0|1.6433|4.36|7.8767|1.5135|2.4092|9.3751|11.9931|3.0421|1.0733
attempts||0.0|-4.9213|10.5718|13.5043|3.6529|-3.3481|19.6011|19.8288|6.0552|-0.718
thousands|,|1.39|-9.2714|13.4595|17.6776|3.9388|4.4833|18.8363|21.776|5.1939|-0.8286
of||0.0|-15.6963|3.0881|14.4582|1.2074|3.2168|8.0431|18.8363|3.2215|1.0733
attempts||0.0|-17.126|2.0526|4.184|0.7029|-1.1136|21.9551|21.9551|5.665|-0.5758
in|,|0.62|-0.0202|1.2227|18.8542|0.2997|6.0096|3.5539|22.2385|1.0429|0.2772
that||0.0|-0.0175|2.4728|2.4728|0.6385|2.1597|15.9778|15.9778|6.0624|-0.3199
four||0.0|3.4721|6.9851|7.4146|2.1795|4.3026|15.5145|16.5508|5.1919|-0.5521
year||0.0|4.6124|1.636|6.9851|0.4118|3.2619|21.8267|22.2819|5.9127|-0.3199
time||0.0|1.3828|4.9323|6.3368|1.4322|3.671|22.1834|22.8562|5.9879|-0.718
period||0.0|-1.1809|3.6637|7.4582|1.2503|2.2668|14.1866|22.1834|4.9742|-0.1209
we|,|0.0|-2.3614|1.5017|3.9194|0.4286|6.7707|6.0156|15.4115|1.8006|0.1445
invented||0.0|-2.6202|8.0938|8.0938|2.3373|4.9542|10.8457|10.8457|2.8922|0.1445
the||0.0|-0.5871|2.3279|8.0938|0.7475|2.8128|14.2788|16.063|4.6154|1.3829
concepts||0.0|-2.5112|5.9504|6.1502|1.4162|-0.2495|20.1656|20.1656|6.405|-0.7354
of||0.0|-1.6151|3.3699|5.9618|1.417|5.7585|1.5291|20.1656|0.7212|2.2675
the||0.0|-3.8379|1.1266|4.6339|0.4218|5.3954|1.6613|2.0635|0.6563|1.7699
airplanes||0.0|-3.7601|4.3059|4.3059|0.8393|1.1994|18.1603|18.1603|5.9763|-0.3199
that||0.0|-3.7641|2.3993|4.3059|0.7082|-0.2917|11.0597|18.1603|4.0207|1.3829
we||0.0|-3.6639|6.0913|6.0913|2.3784|3.3831|9.8857|14.3625|2.9469|1.0733
fly||0.0|-4.5234|2.3676|6.0913|0.716|1.1121|17.11|17.11|6.3061|-0.3863
today||0.0|-2.827|6.0701|6.4764|2.0987|4.7579|10.3182|18.644|2.9206|0.1445
