word|punctuation_before|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
that|,|1.58|0.6264|5.4335|6.8953|1.2604|3.4885|22.2086|42.2579|8.304|-0.294
is||0.0|1.496|4.234|5.4515|0.981|1.6835|25.5885|25.5885|9.3591|0.1052
cut||0.0|-0.9182|5.647|6.7972|1.9012|-9.5398|40.3347|40.3347|12.4146|-1.2105
right||0.0|2.5595|11.3405|11.3405|3.6091|6.3867|20.1841|40.5926|6.9165|-0.9291
from||0.0|2.4142|3.6168|11.3405|0.9177|6.1881|21.3992|22.5853|8.4761|-0.3688
under||0.0|-1.7609|6.5711|10.4175|1.5343|7.9906|15.7169|21.7761|4.6962|0.1052
the||0.0|-6.1959|7.0284|10.084|2.1786|1.3455|22.9048|26.1435|5.9486|-0.0133
poorest||0.0|-6.0163|4.3584|7.0284|1.3002|-7.8842|30.62|30.62|9.9499|-0.63
second|.|0.91|2.0091|3.9001|13.2658|1.0101|2.5682|30.3245|33.7017|11.0029|-0.0672
is||0.0|-0.859|2.8437|6.6054|0.9077|-1.7138|21.4484|30.3245|8.9298|1.0532
technical||0.0|-5.1982|7.3925|10.3634|1.9859|0.9369|27.7506|27.7506|9.0558|0.5152
assistance||0.0|-11.4117|2.3471|10.4252|0.9981|-13.6885|37.6034|39.6611|9.8201|-0.4577
and|.|0.0|0.0|0.0|12.413|0.0|0.0|0.0|37.6034|0.0|0.0
technical||0.0|4.0789|6.0699|7.2206|1.3933|6.3249|22.061|22.061|7.2372|0.0
assistance||0.0|1.1116|7.5492|9.4454|1.9551|-2.2296|30.6275|31.2243|9.2183|0.1934
might||0.0|-4.8126|6.482|13.4715|2.2923|2.4329|23.7157|30.6275|8.1086|-0.4366
shock||0.0|-10.642|4.4185|10.93|1.8822|-3.0634|28.5515|28.5515|10.1175|-0.8102
you||0.0|-12.7041|0.9449|5.3674|0.1944|-4.2371|26.5813|34.1399|7.1875|-0.6533
but|,|0.49|0.393|3.3375|16.0084|1.0154|0.9739|27.0201|35.9561|10.9565|0.1052
it's||0.0|0.7863|3.6725|4.0842|1.0586|-0.932|26.875|27.4004|10.3117|-0.0133
the||0.0|-0.7564|4.1175|5.9326|1.6037|2.9821|29.6752|30.9287|10.1422|0.3969
worst||0.0|-0.6224|4.2015|4.2822|1.569|-1.3095|33.3053|33.3053|11.6556|-1.0617
form||0.0|0.0|0.0|4.2015|0.0|-3.8504|28.9477|34.5788|8.9458|-0.7375
of||0.62|-1.0182|2.109|2.109|0.4441|-3.3947|32.3899|34.9278|10.7062|-0.1179
today||0.0|-0.9845|11.1914|11.1914|2.9882|1.2075|34.3106|35.6296|11.0809|-0.9021
of||0.0|-2.6639|6.5198|11.1914|2.3023|-0.6397|38.1305|38.1305|11.8434|-0.2108
the||0.0|-3.002|4.9274|6.5198|1.5196|-0.4738|28.8133|38.1305|11.0808|0.1052
ugly||0.0|0.4555|6.0959|8.8212|1.4431|8.178|15.1329|28.8133|4.3274|-0.2535
face||0.0|-2.3699|1.9868|7.1816|0.4242|-7.8111|32.5866|35.5074|9.1362|-1.3006
of||1.05|0.8154|3.4681|6.2473|1.1453|6.9617|11.544|35.5549|3.8153|-0.5543
the||0.0|2.4101|4.9102|5.6359|1.4361|0.6528|36.3059|36.3059|11.4973|-1.283
developed||0.0|-4.9525|11.0154|12.47|3.2289|1.2543|30.958|36.3059|8.8404|0.1483
world||0.0|-6.9478|4.917|13.2248|1.5307|-5.4074|32.639|36.1485|12.9342|-0.9291
to||0.0|-7.1896|3.1371|4.917|0.7055|-8.6575|40.537|40.537|16.4012|0.2406
the||0.0|-8.7764|5.0636|5.4661|1.425|9.7889|9.5259|42.3778|2.9846|1.0532
developing||0.0|-18.6328|10.4216|14.677|3.1741|-6.5939|39.3058|42.5191|12.3377|-0.6058
countries||0.0|0.0|0.0|21.5959|0.0|0.0|0.0|39.3058|0.0|0.0
tens|.|0.0|-3.7257|9.2366|9.3143|2.1235|7.3506|17.7733|17.7733|6.2947|0.0
of||0.0|-0.9447|3.9427|10.0949|1.1396|6.6572|15.4328|17.7733|5.0242|0.3969
billions||0.0|1.019|6.3032|6.3032|1.9282|8.1613|15.4248|15.7548|4.6127|-0.294
of||0.0|-2.1181|5.2206|7.3929|1.996|5.3867|9.3866|15.4248|3.6579|0.7947
dollars||0.0|-1.4676|5.5159|5.9726|1.2769|7.1773|21.9361|21.9361|6.6876|-0.2108
are||0.0|-2.5988|3.0374|5.5159|1.0957|8.9762|9.6162|21.9361|2.6887|0.3969
supposedly||0.0|-0.4546|7.8406|7.8406|2.1764|1.1862|33.5568|33.5568|8.7532|0.205
spent||0.0|-1.9335|4.2781|7.8406|0.9522|-4.3955|31.5738|33.5568|10.6208|-1.1726
on||0.0|-2.453|4.4443|5.7047|1.2427|2.1622|36.0034|36.0034|12.2016|-0.1179
building||0.0|-3.3147|7.3025|7.3025|2.2597|6.6032|11.379|36.0034|3.6766|0.1706
capacity||0.0|-10.5413|12.2371|14.8533|3.4256|-2.8374|35.9711|36.1584|10.8017|-0.2535
with||0.37|-2.2073|5.5637|15.5394|1.8481|0.0787|25.8114|36.9244|8.9749|0.7947
people||0.0|2.0264|4.3242|9.2641|1.1867|3.3505|27.9052|27.9052|10.3121|0.5792
who||0.0|0.2078|4.0214|5.516|1.1038|10.0954|6.7819|27.9052|1.8512|0.5792
are||0.0|-0.9995|6.7051|7.9137|2.0466|7.2142|17.125|17.125|5.3462|0.7947
paid||0.0|-2.9271|4.2343|6.7051|1.029|-2.2981|29.7516|31.6903|9.7241|-0.9021
up||0.0|-3.7365|1.6992|4.2343|0.3911|-2.1682|34.7342|34.7342|12.5097|-0.1179
to||0.0|-0.7753|2.6244|4.7332|0.8163|-0.7738|27.0181|34.7342|11.7493|1.7643
one,fivezerozero||0.55|-18.1883|6.703|21.6536|2.3851|3.1097|20.2246|27.0181|5.7514|7.6896
dollars||0.0|-19.9651|3.1111|6.7985|0.7587|3.6713|23.5096|23.5096|7.169|0.2406
a||0.0|-20.6375|1.0923|3.2706|0.4726|0.1371|14.572|23.5096|5.2851|2.9494
day||0.0|-21.009|0.0522|1.0923|0.0261|-4.4126|33.2328|33.2328|10.865|-0.7375
who|,|1.85|1.2937|1.7823|23.0063|0.5744|11.6978|3.6506|38.1487|1.4213|2.9494
are||0.0|1.6219|0.5978|1.7938|0.1866|10.7768|5.123|5.123|1.2701|1.7643
incapable||0.0|4.0685|10.7185|10.7185|2.3993|0.146|39.8274|39.8274|10.3873|-0.274
of||0.74|0.777|3.8952|10.7185|1.0807|-1.6898|29.1425|39.8274|10.4923|-0.4981
thinking||0.0|0.8193|4.5132|4.8736|0.9441|0.4128|36.6659|37.2053|11.1432|-0.7176
creatively||0.62|-5.855|15.4677|16.1317|4.3108|2.2282|39.8541|40.4428|10.0161|-0.1886
or|,|0.62|0.9649|1.485|15.4677|0.4945|11.178|3.7934|40.875|1.2276|0.5792
organically||0.0|-3.6683|12.5548|14.0182|3.6011|-1.2319|30.8456|32.9831|9.5123|0.5028
next|.|4.33|4.7003|4.2512|19.1397|1.2556|3.1145|18.4493|31.9037|6.743|-0.4366
assumption||0.0|0.4454|5.3135|9.4016|1.6227|0.7123|23.526|23.7925|6.4858|0.064
and||0.94|0.0213|1.6378|5.3135|0.5061|10.3617|10.7413|24.077|2.9869|0.1052
of||0.0|-0.957|3.0302|3.2506|1.0715|5.0339|18.4776|20.0606|6.6756|1.7643
course||0.0|0.4695|2.9331|4.6626|0.8083|-2.3784|23.6925|25.2538|9.0375|0.9178
the||0.0|0.8876|4.3308|4.3308|1.2925|1.2015|23.0017|23.6925|10.2164|1.0532
events||0.0|-3.9772|5.706|10.4014|1.4964|3.1908|20.6901|24.1161|6.5478|0.1706
of||0.0|-5.7969|5.6868|6.7233|2.013|1.4045|11.5873|20.6901|3.5991|0.7947
july||0.0|-7.6869|3.0521|5.9814|0.9319|3.6283|25.5263|25.5263|7.8497|0.2406
seven||0.0|-9.4885|7.4407|8.5536|1.4703|-1.1041|24.8904|25.6694|7.904|-0.5806
i|,|0.59|1.4981|0.172|15.9162|0.1216|8.5442|7.0231|25.272|2.4128|0.5792
express||0.0|3.2582|5.6471|5.6471|1.7663|-5.4368|30.3402|32.898|8.7616|-0.1179
my||0.0|3.6783|4.9409|5.8306|1.745|6.552|13.6783|32.2332|4.2233|0.2406
deep||0.0|-5.4614|9.4098|14.6594|2.5445|-0.4074|23.5552|23.5552|7.2381|-0.9783
sympathy||0.0|0.0|0.0|9.4098|0.0|0.0|0.0|23.5552|0.0|0.0
and|,|0.0|-4.709|3.2869|6.4764|1.0602|9.2821|6.1172|11.5271|1.9008|0.0
before||0.0|-4.822|5.4026|5.4026|1.545|1.2343|25.6314|26.8435|8.7786|0.044
that||0.0|-7.6481|1.6806|5.8817|0.6461|1.3855|25.0146|25.6314|8.852|-0.2108
september|,|0.0|-8.5942|3.866|4.2401|0.8761|-1.716|31.1506|31.1506|10.0654|0.4545
eleven||0.0|-11.1326|5.4833|7.0414|1.2218|-0.9151|24.6569|31.1506|6.6899|-0.1179
have||0.0|-0.4523|1.8308|14.6198|0.7367|1.5272|39.9722|39.9722|11.73|0.1052
reminded||0.0|-0.306|15.1165|15.1165|3.8075|6.0134|25.6026|41.8647|7.8758|-0.5806
us||0.0|0.0|0.0|15.1165|0.0|-13.1731|22.9138|36.2338|7.9855|-0.4981
we||0.45|-0.6558|1.5352|1.5895|0.6025|8.2246|3.449|32.4901|1.5514|1.7643
do||0.0|-1.1871|2.7826|2.7826|1.0762|7.9494|6.9424|6.9424|2.7667|0.7947
not||0.0|0.8829|3.0574|4.6344|0.9531|3.2955|22.659|22.659|9.5307|-0.6533
live||0.0|-0.9415|3.9285|4.4642|1.5967|-6.954|32.585|35.9237|11.1119|-0.6533
in||0.55|-5.9798|3.7151|9.325|1.414|6.2587|15.8226|34.6672|5.5992|1.7643
three||0.0|-5.9414|5.243|5.243|1.6595|-0.0521|22.8535|22.9378|9.6852|0.0
different||0.0|-12.0973|7.4579|12.1797|2.0334|-8.5575|35.7986|38.3033|11.0971|-0.4782
worlds||0.0|0.0|0.0|15.7192|0.0|0.0|0.0|35.7986|0.0|0.0
we|.|0.0|-1.2554|1.9556|2.46|0.6747|8.8801|10.487|12.6473|3.9439|0.0
live||0.0|-0.3027|5.361|5.361|1.7218|6.4911|16.456|16.456|4.841|-0.4981
in||0.0|-1.8895|7.1193|7.4767|2.1724|10.8523|3.7148|16.456|0.9105|0.1052
one||0.0|-4.152|7.102|10.0676|2.2358|10.6186|4.5167|4.5167|1.4023|-1.0799
world||0.0|-11.4473|6.6747|13.1797|1.91|0.2165|21.6124|23.7611|7.1797|-0.9291
but|.|3.06|10.5385|5.0026|27.2631|1.6462|5.3839|15.2755|25.393|5.857|0.1052
that's||0.0|3.988|7.2567|10.6092|1.8943|-2.5214|33.6847|33.6978|10.6286|-1.0972
easily||0.0|3.2869|10.7244|13.9955|2.5647|5.3036|37.3712|37.3712|11.2442|-0.2673
said||0.0|-7.3355|6.6433|17.4514|1.7341|-7.1606|37.7175|39.9905|10.213|-1.3247
but|.|1.14|-1.3025|5.8354|12.3019|1.0994|0.7597|26.9673|39.5757|10.3195|-0.6058
we||0.0|-0.0838|5.1243|7.9115|1.5313|2.6305|29.3988|30.464|9.5016|-0.3688
are||0.0|-0.8995|1.6571|5.1243|0.4726|5.7359|24.115|29.5609|8.7743|-0.294
not||0.0|2.5159|6.0322|6.0599|2.3165|11.0127|10.1563|24.9423|3.2526|-0.9021
dealing||0.0|-4.1887|13.5988|14.8199|3.9921|6.8315|16.2021|17.8155|4.7488|-0.6058
with||0.0|-7.866|3.7025|13.5988|1.1273|5.3442|15.5295|16.4092|4.258|-0.2108
the||0.0|-4.1898|3.7179|6.7063|1.1832|4.083|16.1077|17.8911|6.852|2.9494
implications||0.0|-16.2498|17.4607|18.3273|5.967|-1.4857|40.4274|40.4274|10.9356|-0.8349
of||0.0|-4.1961|3.8177|19.2979|1.529|3.1648|20.4977|40.6106|8.1946|-0.1179
the||0.0|-3.9014|3.468|4.5231|1.2585|7.0185|18.1347|20.4977|6.0782|1.0532
one||0.0|-2.2249|5.2201|5.2201|1.8486|10.0585|10.5388|18.1347|3.2417|-0.8429
world||0.0|-3.1931|2.5551|5.2201|0.6038|5.3156|22.3084|23.5712|7.871|-0.9021
that||0.0|-6.0136|5.5662|6.4727|1.6539|-2.3306|27.7102|27.7102|10.219|-0.2108
we||0.0|-7.168|3.893|6.5499|1.4985|4.414|26.4564|27.7102|9.445|0.2406
are||0.0|-8.1899|3.8339|4.8158|1.0239|-11.0851|37.1525|38.4503|12.5064|-0.9544
living||0.0|-5.9703|2.7256|5.9211|0.809|-0.4251|28.2539|40.1978|7.8507|-0.6058
in||0.0|0.0|0.0|7.1499|0.0|0.0|0.0|28.2539|0.0|0.0
and|.|0.0|-0.8411|6.2201|6.2201|2.0344|10.6671|11.1712|13.7071|3.6947|0.0
that||0.0|3.0216|9.4804|10.0178|2.2486|4.3235|24.0033|24.0033|8.9703|-0.8102
is||0.0|3.4861|4.4212|9.9106|1.1367|6.4599|21.3722|24.0033|7.5599|-0.697
that||0.0|0.349|5.7267|7.5614|2.0645|0.1709|25.1241|25.1241|10.2116|-0.4981
if||0.0|-1.2265|3.5721|6.593|1.0193|-6.542|31.748|34.0765|9.6925|-0.3688
we||0.0|-1.2736|2.6265|3.5721|0.7766|3.1049|35.2555|35.5135|12.3494|0.2406
want||0.0|1.972|9.1632|9.1632|3.1615|10.8814|14.8489|38.395|3.406|-0.6533
to||0.0|2.5007|2.5393|9.1632|0.9036|2.5312|12.3502|16.6753|4.8648|2.2722
have||0.0|-0.9865|7.0658|8.5322|2.5126|8.465|12.9047|15.9627|4.66|-0.3688
one||0.0|-5.1205|1.5074|7.8784|0.3935|9.5268|10.7601|12.9047|3.2479|-0.6058
world||0.0|-6.7551|3.1647|3.8389|0.8506|-3.6107|40.0444|41.2042|13.6059|-1.3465
this|,|0.0|-1.4124|6.2964|9.5527|1.6752|-0.6948|28.1977|42.6248|8.642|-0.7752
one||0.0|3.7762|7.6936|11.964|2.633|9.5292|27.7782|28.2297|7.7761|-0.9021
world||0.0|2.5364|5.2825|7.6936|0.9074|7.7421|21.7503|27.7782|7.8097|-0.9544
cannot||0.0|-0.0752|6.1833|8.5734|2.181|5.8972|22.5317|23.3665|8.2198|-0.4366
be||0.0|-1.016|7.7019|8.8099|2.3601|3.8324|22.3568|22.9005|8.2323|0.1052
based||0.0|-6.681|4.7816|10.84|1.3391|-3.6751|37.6898|37.6898|11.7899|-1.2919
on||0.0|9.3279|3.7966|20.0565|0.9687|9.108|37.4505|38.0954|7.4364|-0.697
huge||0.0|4.39|18.4572|19.0506|6.0106|0.3374|29.4609|37.4505|9.8378|-1.1137
pockets||0.0|-9.9986|10.9673|26.0702|2.9504|-1.0911|26.8804|29.5176|9.506|-0.2535
of||0.0|-5.6224|5.7987|12.5028|1.9336|1.9795|22.5415|26.8804|7.558|0.1052
exclusion||0.0|-14.4137|17.1331|17.4981|4.8065|-1.7805|32.4632|33.1629|9.4071|-0.3448
and|,|0.76|1.3787|4.7638|23.6283|1.6285|6.1404|30.047|36.3221|9.7955|-0.4366
then||0.0|2.9304|3.5492|5.8227|1.0439|11.0302|9.9712|30.047|3.6279|0.2406
inclusion||0.0|1.9972|12.0213|12.0213|3.0396|4.9921|23.1544|23.9873|6.4557|-0.0844
for||0.0|1.7826|2.548|12.0213|0.7748|0.4404|18.9988|23.1544|7.1089|-0.0133
some||0.0|0.0|0.0|2.9444|0.0|-7.1212|26.6246|28.4151|6.8808|-0.7375
we|.|1.57|1.0586|4.0301|4.0301|0.8754|11.9537|3.743|33.198|0.79|-0.3688
must||0.0|3.1325|5.3619|6.1836|1.4416|2.6252|33.2279|33.2279|10.5756|-1.2105
now||0.0|0.8292|5.0679|6.8629|0.9762|10.1349|22.053|33.2279|3.9715|-0.9021
finally||0.0|1.6991|3.6822|5.0679|0.9073|7.5899|23.994|23.994|7.5588|-0.4577
come||0.0|-0.1835|6.4902|6.6709|1.1375|3.8911|22.839|23.994|7.7923|-1.0425
to||0.0|-5.6704|8.1908|11.7383|3.0622|-1.1802|27.7686|29.9369|9.6898|-0.3688
think||0.0|-7.7029|5.4662|9.4679|1.3775|-8.8917|41.6928|41.6928|13.2808|-1.3006
about||0.0|-3.9296|4.3892|7.8422|1.1164|3.9774|24.7742|42.2162|8.2233|-0.3324
the||0.0|-5.4283|6.0507|6.5421|2.1446|2.3783|20.1903|24.7742|6.6114|0.7947
premises||0.0|-13.0634|13.4354|18.981|4.1435|0.5515|30.3855|30.3855|9.8899|-0.3688
of||0.0|-1.9897|1.3103|20.1904|0.4467|2.4868|18.5139|30.3855|6.4439|0.1052
a||0.0|-3.0338|1.081|2.2404|0.3448|5.7584|14.9252|18.7145|5.7611|2.2722
truly||0.0|-2.6522|11.6664|11.6664|2.6652|3.1334|25.9993|25.9993|8.766|0.044
global||0.0|-9.1158|8.7448|14.1405|3.0521|5.36|15.3309|27.6861|4.6877|-0.294
world||0.0|-15.7958|5.7479|14.101|1.9006|-0.7753|18.1797|27.6821|4.135|-0.8735
in|,|0.66|5.1503|4.5971|26.3539|1.6593|13.3851|3.0548|28.4973|0.8011|-0.5543
relationship||0.0|0.3911|8.5171|10.5756|1.8956|5.9381|30.5363|30.6047|6.9806|-0.1421
to||0.0|0.3908|2.1334|8.5171|0.6579|-2.6295|29.9367|32.7523|11.3109|1.3693
the||0.0|-3.233|2.7692|5.3431|1.0111|5.9127|4.5093|29.9367|1.5864|2.9494
regime||0.0|-4.1819|2.6712|3.729|0.6356|8.5919|8.191|8.191|2.6311|-0.1657
of||0.0|-5.5729|2.4835|4.4073|0.6744|-1.1058|24.9108|24.9108|10.6001|-0.2108
rights||0.0|-8.5466|6.3041|6.9377|2.3904|-7.9052|39.2066|39.6452|12.8151|-1.3006
and||0.0|5.3555|8.1948|20.102|2.9197|8.6578|35.0715|41.724|7.2076|-0.8429
responsibilities||0.0|-1.2519|18.0219|18.8335|4.9051|2.5106|31.4217|35.0715|8.0959|-0.1179
and||0.0|-9.7433|2.181|18.7317|0.6541|2.704|33.2468|33.2468|13.6361|0.2406
accountabilities||0.0|-10.2019|5.7521|5.7521|1.216|-2.7062|40.6606|42.1902|13.0268|-0.1341
that||0.36|14.3172|3.0837|29.6312|0.9563|4.941|19.6541|42.4854|7.3748|0.1052
are||0.0|13.894|1.5419|3.0837|0.5016|9.5493|16.0766|19.6541|4.8892|0.5792
truly||0.0|12.7456|13.969|13.969|3.5532|7.226|20.769|21.0968|7.1798|0.1706
global||0.0|-7.4477|13.6722|29.03|3.5192|6.2199|16.2047|20.769|4.4817|-0.0672
in||0.0|-12.8616|2.9851|15.5438|0.8794|6.4323|5.0747|16.2047|1.4798|0.3969
scope||0.0|0.0|0.0|14.7497|0.0|-7.3839|28.0076|28.8521|8.139|-0.8102
otherwise|.|1.09|2.4234|8.5609|8.5609|1.828|7.4063|29.6652|34.9368|7.5369|-0.6828
we||0.33|0.2838|1.6969|8.5609|0.5114|12.0157|2.4116|29.6652|0.8434|0.7947
will||0.0|-1.3694|3.2449|4.7682|0.9153|9.3507|9.0928|9.0928|2.7789|0.5792
be||0.0|-3.3261|5.3023|6.0639|1.7204|6.5413|11.7784|15.0466|4.2272|0.2406
missing||0.0|-1.2852|1.8762|6.3977|0.5865|-2.1733|31.175|31.175|9.8432|-0.8102
this||1.28|-0.2339|7.0789|7.0789|1.6081|-3.7986|35.8524|35.8524|9.9462|-0.7752
open||0.0|3.7101|5.2079|11.4801|1.2269|5.6198|37.0067|37.0067|11.1248|-0.4981
moment||0.0|-1.9434|6.6861|12.1047|1.3142|8.7209|21.1361|37.0067|5.4451|-0.2535
in||0.0|-2.6849|3.5973|6.6861|1.091|9.6149|15.7564|21.1361|3.887|0.5792
history||0.0|0.4973|7.3496|7.3496|2.2842|-0.2809|31.9328|31.9328|9.3701|-0.3448
where|,|0.0|1.825|2.7859|7.7748|0.9069|0.461|41.1318|41.1318|15.4879|-0.697
we||0.0|2.1887|2.1023|3.3067|0.58|12.6347|2.9777|41.2376|0.762|0.1052
have||0.0|3.9793|9.6381|9.6381|2.6046|6.8258|13.3541|13.8778|3.9723|-0.4981
a||0.0|2.4322|3.5865|9.6381|1.0713|7.5579|9.303|13.3541|3.4448|1.7643
consensus||0.0|3.214|0.9987|3.5865|0.2338|-8.3619|38.9521|39.0343|10.0844|-0.8429
on||0.33|1.0525|4.7657|5.6516|1.3412|12.293|5.1456|41.8701|1.3175|-0.4366
both||0.0|1.9598|8.2142|8.2142|1.9629|-5.9218|42.2077|42.2077|12.183|-1.3787
the||0.0|6.757|5.5434|13.7986|2.4901|2.7071|33.2671|42.2077|8.9781|0.3969
form||0.0|10.375|2.9661|7.6605|0.7646|5.0661|29.2536|34.3318|9.4168|-0.6533
of||0.0|6.4126|6.7222|9.6312|2.7492|2.8218|24.9995|29.2536|8.6343|0.3969
politics||0.0|1.9384|7.334|11.118|1.9209|2.9772|32.1774|32.1774|10.1883|-0.5361
and||0.0|0.7749|1.6597|7.334|0.6177|4.3856|37.4997|37.6409|12.6391|-0.0133
the||0.0|-0.5124|1.2715|2.5966|0.5113|8.2787|7.4517|37.4997|2.796|2.2722
form||0.0|-2.7315|4.4231|5.5507|1.4474|5.723|22.454|22.454|7.9759|-0.4981
of||0.0|-7.6588|1.9713|7.3114|0.5262|1.0981|21.491|22.7821|8.6161|0.5792
economics||0.0|-12.9511|11.2903|12.3443|4.0522|-5.1924|34.0574|34.6582|10.6533|-0.0672
what|.|1.24|3.5816|8.2581|24.2615|1.9611|6.1051|21.6759|37.7463|8.1195|-0.697
is||0.0|-0.7315|10.2464|11.0807|3.2587|6.0009|18.441|21.6759|6.2416|-0.294
one||0.0|-0.5441|5.7076|10.2464|1.8575|8.7681|13.8481|19.0779|4.9093|-0.6058
of||0.0|-6.3375|11.1107|12.7428|4.1706|6.3945|10.1646|13.8481|4.0348|-0.2108
these||0.0|-8.678|9.8221|15.0435|2.8115|5.2818|17.4107|18.1415|5.6872|-0.6058
organizations||0.0|-19.0256|5.7385|15.9081|1.2448|5.6776|23.7683|23.7683|5.041|0.2701
to||0.0|-21.0097|0.0765|5.7385|0.0541|-4.7834|18.8356|26.2138|7.2658|0.7947
pick||0.0|0.0|0.0|21.048|0.0|-5.8738|32.7194|32.7194|11.3517|-0.6058
we|?|0.0|8.3837|1.1127|9.1592|0.3816|6.4995|10.9475|32.7194|4.0596|1.3693
have||0.0|8.9138|3.394|3.394|1.2474|3.7535|17.8305|17.8305|7.0685|0.7947
three||0.0|5.0336|4.9292|8.4939|1.3276|-0.17|30.8547|30.8547|12.1633|0.0
critical||0.0|-4.4427|16.246|17.9545|5.2483|1.2691|26.6845|31.3515|7.7203|0.1052
terms||0.0|-9.9641|1.3766|16.246|0.4036|-9.9291|33.7169|37.6335|10.1913|-1.2221
economy|:|0.7|3.9791|9.5647|21.2398|2.2176|7.8161|30.5002|39.5631|7.6373|0.205
civil|,|1.03|1.5347|3.7509|11.6057|0.9493|5.7395|29.1622|30.5002|8.2675|0.4844
society||0.0|-1.2842|7.7149|8.2678|1.918|-0.8919|27.4593|29.809|8.4555|-0.4366
and||1.24|-1.1735|4.9374|7.7149|1.557|7.6548|25.1442|29.8699|7.3571|-0.1179
the||0.0|-2.2582|3.4794|4.9374|1.3446|5.8966|11.7211|25.1442|3.8893|1.7643
state||0.0|0.0|0.0|4.6112|0.0|-9.7897|34.0555|34.0555|9.3459|-1.1445
i|.|0.73|10.8897|1.5657|11.8266|0.5679|9.796|29.596|35.924|6.7527|-0.1179
will||0.0|12.2465|1.9529|2.8139|0.7092|10.1204|8.0026|29.596|2.6131|0.2406
not||0.0|14.3605|3.7491|5.0502|1.476|10.5355|11.5387|11.5387|3.8601|-0.8102
deal||0.0|14.3355|3.322|3.7491|0.7325|9.4506|20.4951|20.4951|5.5149|-0.6533
with||0.0|10.8718|8.6654|10.7256|2.8991|5.9181|15.6891|20.4951|5.6744|-0.2108
those||0.0|6.7819|6.1736|10.5694|1.839|3.2799|19.961|21.4553|7.4875|-0.697
first||0.0|-2.8646|9.0368|15.4123|2.6503|-3.7852|35.5024|35.6797|11.2603|-1.0972
two||0.0|-7.0551|2.0303|11.1269|0.5115|-5.1048|26.9995|36.2301|7.0173|-0.7375
except|,|0.36|-16.5583|11.6346|15.0478|3.6259|-3.4787|41.859|41.859|10.8588|-0.4981
to||0.0|-21.2169|0.6041|12.0672|0.2388|3.1961|28.0171|41.859|7.917|0.7947
say||0.0|0.0|0.0|21.5203|0.0|-3.7931|34.3996|35.35|8.9172|-1.1984
that||0.46|0.4304|2.2628|2.2628|0.6709|-1.3838|28.2029|38.0869|10.5739|-0.4981
uncritical||0.0|2.9619|15.8846|15.8846|3.5099|4.9476|31.4483|31.4483|8.7572|-0.3508
transfer||0.0|-12.9189|7.4517|24.1887|1.8388|2.4875|25.429|31.4483|8.9989|-0.63
of||0.0|-16.4367|4.6193|10.6912|1.2311|1.9835|21.3725|25.429|8.0994|0.2406
assumptions||0.0|-15.1102|5.308|6.4016|1.2887|-3.9193|35.2354|35.2354|11.2298|-0.7375
from|,|0.44|-1.0446|3.2048|18.7449|0.964|8.7777|26.0322|36.2687|5.4083|-0.5543
one||0.0|2.2045|9.7776|9.7776|3.5732|11.0706|8.6574|26.8977|2.7472|-1.0222
context||0.0|-2.3873|13.8691|15.9918|4.1632|0.701|38.4476|38.5647|9.986|-0.8429
to||0.0|-4.0505|1.4652|13.8691|0.3677|5.5404|25.2324|38.4476|6.9301|0.2406
another||0.0|0.1281|8.3084|9.0308|2.5032|0.2047|36.3551|36.3551|11.8832|-0.4782
can|,|0.0|1.0895|1.8721|8.3084|0.5719|6.754|24.3742|36.8675|7.9685|-0.5543
only||0.0|1.4748|10.7488|10.7488|3.1947|8.3686|21.579|25.0137|6.4517|0.044
make||0.0|-7.6385|3.122|14.0052|0.739|5.8421|22.9415|23.9446|8.5007|-0.3688
for||0.0|-8.8826|4.0426|5.5282|1.1566|0.4112|24.1302|26.207|9.7807|-0.1179
disaster||0.0|-13.4382|5.433|7.2645|1.7266|-3.0103|33.3051|34.5637|9.5555|-0.3198
economics|.|1.98|4.1826|5.0972|23.1755|1.6195|-2.9066|36.579|37.7671|11.0323|0.3556
taught||1.89|1.8066|4.5836|9.4127|0.9058|-4.3178|40.4981|41.6931|14.2956|-1.2642
in||0.0|-0.5298|1.8844|4.5836|0.5592|8.0175|39.5481|40.631|10.9607|-0.7752
most||0.0|2.841|6.3092|6.7778|1.6049|4.5827|27.7926|40.2353|9.3339|-1.0799
of||0.0|-0.9322|8.2908|10.3101|2.5919|5.7418|13.4219|27.7926|4.4917|-0.0133
the||0.0|-1.5696|3.0298|8.2908|0.9144|8.6751|12.4041|13.5412|4.0384|0.5792
elite||0.0|-1.4918|3.9589|3.9589|0.8525|4.6423|24.6557|25.3299|8.2106|-0.1179
universities||0.0|-0.1013|11.0967|11.0967|2.7184|1.689|32.068|32.068|10.0289|-0.1179
are||0.0|-0.5076|3.758|11.0967|0.9512|-4.3475|33.9802|33.9802|12.0921|-0.6058
practically||0.0|-0.7915|8.4974|8.4974|2.4477|0.1969|29.6426|33.9802|9.8967|0.4398
useless||0.0|-1.5197|8.3463|8.5061|2.2016|1.3062|34.5062|34.5062|10.6081|-0.2108
in||0.0|-3.4901|3.5911|8.3463|1.1843|6.5334|26.5591|34.5062|8.5411|1.3693
my||0.0|-7.4999|2.3488|6.3212|0.7179|10.3995|6.3887|26.5591|1.6426|0.2406
