word|punctuation_before|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
much||0.0|-3.0637|2.6715|6.0169|0.9392|7.7284|3.2771|22.8201|1.045|-0.623
difference||0.0|-4.5244|3.3043|4.952|0.9801|2.4889|17.8735|18.0854|7.0568|-0.1639
and|,|0.33|0.0094|10.641|10.641|3.8227|0.1608|16.7743|18.297|6.089|0.246
with||0.0|-0.9236|4.908|10.641|1.6495|2.3068|15.7256|16.7743|5.769|-0.5769
what||0.0|-3.6707|6.3023|8.4084|1.8324|0.841|19.4176|19.4176|6.0248|-1.1146
vinod||0.0|-4.2086|0.6121|6.3023|0.2135|6.9274|1.999|19.4176|0.7002|-0.7918
and|,|0.0|-4.7482|3.4786|3.4786|0.8047|-0.2993|17.6125|18.1404|7.0753|-0.2737
john||0.0|-1.2683|5.3073|6.9286|1.6587|1.9976|20.464|20.464|7.7187|0.1144
doerr||1.95|-1.5538|13.503|13.503|4.5257|5.5145|16.9553|21.0721|4.9022|-0.5769
and|,|0.0|5.7099|3.1011|16.9585|0.897|0.3688|16.7961|19.771|6.5593|0.3979
others||0.0|8.4935|3.581|5.2774|0.919|3.0591|14.379|17.2996|5.2782|-0.1025
many|,|0.0|1.1097|6.2929|13.0688|1.8818|6.3496|14.2929|15.8637|4.5161|0.3979
of||0.0|-3.6604|4.3297|8.6227|1.4291|2.2466|13.9392|14.2929|4.5901|0.7847
you||0.0|0.6808|4.4144|8.2116|1.4178|4.5015|16.8742|16.8742|5.7578|-0.0009
here||0.0|0.8619|5.9195|5.9195|2.193|7.6716|11.976|16.8742|2.6942|-1.1761
a||0.47|-0.9941|3.8652|6.0842|1.4641|2.4991|13.9018|13.9018|5.7116|-0.1929
lot||0.0|-2.0256|2.9962|5.2944|0.834|5.5898|9.3898|13.9018|2.8994|-0.5269
of||0.0|-0.4351|5.2264|5.2264|1.4302|2.7726|21.2142|21.2142|7.0494|-0.8074
people||0.0|0.0|0.0|5.2264|0.0|0.0|0.0|21.2142|0.0|0.246
directly||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.07
involved||0.0|-3.9361|0.0|3.9361|0.0|-0.0846|16.1779|16.1779|5.6136|-0.1929
in||0.0|-1.7545|3.3593|3.7493|1.1357|8.2564|4.1866|19.2822|1.182|1.7274
this||0.0|-2.332|6.1725|6.1725|1.9706|-7.5718|28.0759|29.3481|7.2298|-0.0009
this||0.34|-1.8667|7.5138|7.5138|2.5495|-1.904|31.0254|32.2946|10.0139|-0.1025
wedge||0.0|-2.143|7.337|7.9623|2.6859|2.418|23.9268|33.6316|6.7074|-0.865
is||0.0|-2.4892|3.7198|7.337|0.7366|6.139|12.0217|23.9268|3.4767|-0.0009
going||0.0|-2.2657|0.9714|3.7198|0.3081|6.231|3.5327|12.0217|1.2465|0.1144
to||0.0|-2.6606|1.171|1.6248|0.4077|4.2602|16.4347|16.4347|5.5567|-0.0009
grow||0.0|2.51|2.8091|6.7635|0.8141|-0.2648|16.7093|17.7124|7.1319|-1.0707
much||0.33|0.4275|4.0454|5.4049|0.7437|5.5477|13.3213|16.7093|4.5032|-0.623
more||0.0|-4.7473|4.7509|9.5372|1.7146|3.2069|8.4911|13.3213|3.1847|-0.1929
rapidly||0.0|-3.3102|4.0166|5.5932|1.0825|3.2462|18.9088|18.9088|6.5473|-0.0362
than||0.0|-6.3531|3.7115|5.7104|1.3097|-1.69|17.8561|18.9088|6.779|0.7847
the||0.0|-3.8911|6.7474|6.7474|2.1826|4.6451|16.3053|20.037|5.3445|1.3433
current||0.0|0.0911|6.1326|10.0481|1.9502|1.835|19.3007|19.3263|6.8743|0.483
projection||0.0|-0.8868|3.8213|6.1326|1.1943|7.3982|4.2982|19.3007|1.3415|0.1144
shows||0.0|-3.3655|1.0325|4.4363|0.3347|7.6048|8.3389|8.3389|3.1375|-0.7756
it||0.0|-5.2691|0.9473|2.7739|0.261|5.2363|1.1445|8.3389|0.4814|1.7274
carbon|.|1.18|-5.9481|1.0748|1.4951|0.4376|3.0212|11.9254|11.9254|4.2078|-0.5269
capture||0.0|-5.3489|3.5741|3.5741|1.0441|0.1055|20.0054|20.0054|7.3754|-1.0934
and||0.0|-5.8542|4.4984|5.1844|0.9818|-1.122|22.1052|22.1052|6.4989|-0.5269
sequestration||0.0|-6.2863|5.5591|5.5591|1.6531|1.7377|14.4727|22.1052|4.4599|-0.3803
that's||0.0|0.0|0.0|9.0387|0.0|-3.1335|6.9129|14.4727|3.4778|-0.2737
what||0.0|7.7851|13.885|16.5791|3.2376|3.1538|19.5676|19.5676|6.1721|0.3979
c||0.0|0.0|0.0|16.5791|0.0|0.0|0.0|19.5676|0.0|0.0
c||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
s||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
stands||0.81|-1.5749|2.9333|3.6996|0.8533|1.0008|24.6533|24.6533|8.732|-1.0201
for||0.0|-2.4731|10.6502|10.6502|3.0079|0.018|22.935|25.0239|6.7821|-0.7415
is||0.84|-4.8446|5.9576|10.6502|2.2366|0.74|19.1239|22.935|7.5214|-1.1007
likely||0.0|-3.053|3.8474|6.7851|1.4768|-1.5349|20.1186|21.2186|7.6518|-0.2737
to||0.0|0.0|0.0|5.03|0.0|0.0|0.0|20.1186|0.0|0.7847
become||0.0|-13.5308|4.9278|16.3993|1.8457|0.1085|23.0469|23.0469|7.4563|-0.8513
the||0.53|-16.5183|0.906|5.5466|0.3071|0.9446|20.1241|23.0469|8.2684|1.7274
killer||0.0|14.7002|2.2876|32.8188|0.6539|1.2759|21.78|21.78|7.6636|-0.5001
app||0.0|13.6769|6.3043|6.3043|1.9715|4.4654|20.6144|21.9153|6.6198|-1.086
that||1.36|12.019|3.0846|6.3043|0.8628|4.7581|12.5233|20.6144|4.3958|-1.1648
will||0.4|10.3482|4.4679|6.0719|0.9284|3.5946|21.0716|21.577|5.892|-0.9158
enable||0.0|8.96|1.1947|4.4679|0.444|3.8851|16.029|21.0716|5.3821|-0.1929
us||0.0|2.3908|12.6142|13.9666|3.9788|1.8045|23.148|23.148|7.4884|-0.5269
to||0.0|-6.3901|6.4354|17.1897|2.3393|2.0055|22.5647|23.148|8.0436|0.246
continue||0.0|-3.7733|6.5528|7.4058|1.38|-2.2289|27.8988|27.8988|9.4262|-0.9391
to||0.0|-0.9838|9.1037|11.2881|3.3236|6.3914|9.1253|27.8988|2.8655|-0.4124
use||0.0|-1.2913|6.1001|9.1037|1.7451|7.2992|13.0649|13.0649|3.1478|-1.3225
fossil||0.44|-4.7222|0.5333|6.8023|0.2216|8.7157|1.6953|13.0649|0.8541|-0.149
fuels||0.0|0.0|0.0|4.9201|0.0|2.6131|15.0611|16.085|5.4895|-1.2902
in||0.33|12.2574|9.4489|16.5856|2.8006|1.8042|23.256|23.256|7.2505|-0.6656
a||0.0|8.0858|6.264|11.9569|2.2503|0.281|14.7655|23.256|5.6852|-0.1025
way||0.0|9.0585|9.0305|10.1644|2.8346|3.0081|25.2568|25.2568|5.9863|-1.1007
that||0.0|8.6146|8.9482|12.1245|2.0602|2.8786|18.14|25.2568|6.3414|-1.0547
is||0.0|-3.4102|8.7405|18.195|2.3132|0.2921|24.4165|25.7711|8.1771|-1.128
safe||0.46|-0.9479|2.0609|8.7405|0.6224|7.1111|12.1219|25.3705|2.8675|-1.2604
not|.|1.47|-2.5991|3.335|3.5511|1.0955|5.3785|13.8522|14.3193|4.5158|-0.6656
quite||0.0|-2.7252|4.0092|5.2264|1.346|7.1988|8.5637|15.6599|2.709|-0.7756
there||0.0|-4.5316|4.8556|6.363|1.1891|1.2803|20.6426|22.2497|7.5719|-0.4722
yet||0.0|-4.6182|3.2385|4.8556|1.0367|2.5146|19.1834|20.6426|5.4316|-1.1408
ok|.|0.0|-3.1782|9.337|9.337|2.9919|-2.3305|35.7357|35.7357|8.8184|-1.0201
now|.|0.0|-0.0745|4.6781|11.7892|1.239|-3.2629|24.0294|36.2537|9.9084|-0.7756
what|,|1.62|0.9871|6.2075|6.4201|2.0534|1.085|23.7638|24.1088|6.9677|-0.2737
can||0.0|-2.5966|4.7724|8.7918|1.5405|7.1415|8.7354|23.7638|2.6668|-0.1025
you||0.0|-6.6098|3.1074|7.8085|1.0591|1.3435|17.6507|20.4551|6.014|0.5752
do||0.0|2.5951|2.9604|12.3241|1.1506|0.1873|21.0261|21.0427|7.5496|-0.5269
reduce|?|2.78|0.6474|3.802|4.82|0.8217|3.9826|22.3203|22.3431|6.1386|0.246
emissions||0.0|2.472|5.2923|6.2061|2.0729|-1.7876|31.9601|32.5347|11.4605|0.1144
in||0.0|2.2804|4.5636|5.3101|1.8336|2.499|19.9574|31.9601|7.3774|0.7847
your||0.0|-2.1966|4.3435|8.967|1.2704|7.3662|5.2234|19.9574|1.4047|-0.0009
home||0.0|-6.1537|2.7254|7.2925|0.7145|-1.6934|14.7543|17.0076|4.8543|-0.6656
most|.|1.23|1.2788|4.8469|10.6509|1.4668|2.373|11.336|15.9772|4.5588|-1.0014
of||0.0|-2.9574|10.1455|11.2448|2.8767|3.4733|13.2226|13.2226|4.0056|-0.2737
these||0.0|-7.5619|1.9319|10.6038|0.7334|4.4428|2.4918|13.2226|0.7537|-1.244
expenditures||0.6|-9.7212|1.5238|3.9651|0.4335|2.1523|7.3988|8.675|2.2082|-0.443
are||0.0|-11.3658|3.8171|5.0374|1.1856|-2.5046|7.4121|9.4213|2.4167|-0.5269
also||0.0|13.3063|8.2067|30.5347|3.1273|1.9276|21.6345|21.6345|7.5876|-0.2344
profitable||0.0|10.3889|9.6304|10.5847|3.4634|1.4136|11.9318|21.6345|4.7368|-0.149
insulation|.|1.17|10.3709|8.8049|9.6304|3.1458|3.5502|16.9428|16.9428|5.3818|-0.0783
better|,|0.0|0.341|13.7197|20.9239|4.3589|0.6582|29.6338|29.6856|7.0717|0.246
design||0.0|-4.2627|2.5427|13.7197|0.7811|5.8033|9.0545|29.6338|3.1189|-0.9502
buy|,|0.33|-3.558|4.4741|4.4741|0.9167|3.3795|16.4473|16.9324|5.6769|-0.8074
green||0.0|-6.3875|9.8064|9.8064|2.9682|-1.7381|25.3424|25.3424|7.5045|-0.7415
electricity||0.0|-11.5173|9.6259|14.6241|1.594|3.4637|18.9144|26.1365|6.1154|0.2747
where||0.0|-2.8092|5.9032|14.9962|1.7572|2.3497|17.4061|18.9144|6.308|-1.1973
you||0.0|-1.9586|6.4522|7.0578|2.0181|5.3659|14.3751|17.4061|4.2946|0.1144
can||0.0|-5.904|8.7414|9.7024|3.2852|7.7323|16.7211|16.7211|3.5049|-1.0707
i|.|1.04|-9.0132|8.4662|11.1376|1.7074|4.5692|17.374|17.9005|5.599|2.2211
mentioned||0.0|-10.2601|5.9379|9.326|1.6674|1.719|21.7103|21.7103|6.922|-0.3803
automobiles||0.0|-4.2268|7.1927|10.4913|1.5111|2.6322|19.2975|21.8804|6.0351|-0.443
buy||1.11|-5.3371|3.2634|7.1927|0.9111|3.4311|10.8615|19.2975|2.8825|-0.5269
a||0.0|-4.8735|2.8675|3.5746|0.8436|-1.8436|21.3962|21.3962|7.5431|2.8795
hybrid||0.0|0.0|0.0|6.4638|0.0|8.7065|3.9251|23.9781|1.6001|-0.6656
use|.|0.61|1.0678|9.0882|9.0882|2.552|5.8023|17.6941|17.7676|4.2556|-0.7756
light||0.0|1.5512|6.205|9.0882|1.1116|4.3566|23.2254|23.2622|6.4697|-0.8912
rail||0.0|5.0554|4.0584|9.4773|1.2009|7.933|12.8939|23.3437|3.8653|-1.0378
figure|.|1.21|0.4518|4.0873|7.9096|1.524|6.7309|9.2808|12.8939|3.5216|0.5752
out||0.0|-3.5544|4.6044|9.1278|1.0829|2.9515|15.8829|16.1818|5.3305|-0.1929
some||0.0|2.4671|6.737|12.4139|2.5802|4.853|12.682|15.8829|4.2459|-0.4722
of||0.0|-0.8688|4.2548|9.3404|1.1988|5.6909|13.9252|14.7874|4.3278|0.5752
the||0.0|-4.1195|4.1554|7.3353|1.0494|4.829|16.609|17.3603|4.8268|0.1144
other||0.0|3.7939|2.2379|11.5466|0.6984|5.1277|11.8668|16.609|4.2289|-0.149
options||0.0|0.738|3.1178|5.3852|0.9038|4.0944|21.7677|21.7677|7.8754|-0.6005
that||0.0|1.1814|1.2992|3.1178|0.3327|1.0639|20.3386|21.7677|8.1295|0.7847
are||0.0|-2.3592|6.2903|7.5586|2.3116|2.9249|14.6288|20.8673|5.864|2.2211
much||0.0|-3.3747|3.2049|6.5755|0.8746|5.468|12.7385|14.6288|4.0552|-0.7415
better||0.0|-3.9251|4.1604|4.1604|1.4634|2.4942|22.9025|22.9025|7.7786|-0.3465
it's|.|0.0|-4.5178|2.9034|4.5222|0.7617|0.7451|24.3197|24.3197|7.6182|0.1144
important||0.0|-4.7347|1.3107|2.9034|0.5042|3.4509|14.6003|24.3197|4.7011|0.0743
be|.|1.53|-5.373|0.3682|1.4005|0.1436|7.0658|3.3711|15.3481|1.2059|0.3979
a||0.0|-5.0218|1.6087|1.6087|0.4654|1.167|18.7025|18.7025|6.3049|1.3433
green||0.0|-6.6734|2.7524|3.7405|0.7559|0.0034|21.2111|21.2111|6.6082|-0.7756
consumer||0.0|7.5223|2.6241|16.7197|0.9407|-2.7783|13.8152|21.2111|4.5787|-0.5092
you|.|0.5|0.4549|9.3468|12.3287|2.423|2.7573|19.6078|19.6078|5.8614|0.1144
have||0.0|8.0873|4.4854|14.3051|1.0504|7.1265|11.0256|19.6078|3.0264|-0.1929
choices||0.0|6.6531|5.3456|7.9434|1.6404|6.6348|11.1904|11.8872|4.2249|-1.4038
with||0.43|3.2349|4.8468|7.9999|1.6591|4.7982|16.9342|17.5077|4.9908|0.5752
everything||0.0|2.0704|6.4135|7.2599|1.436|2.4395|20.9247|21.2337|5.7779|1.4311
you||0.0|12.5245|4.4181|16.5852|1.6164|7.1251|3.3762|20.9247|1.0289|0.246
buy||0.0|11.6284|4.8425|5.8421|1.5288|5.5084|13.0743|13.0743|4.709|-1.086
between|,|0.33|2.5181|9.5756|15.8866|3.4358|1.7937|22.5119|22.7328|6.4424|-0.8074
things||0.0|-4.108|2.9165|13.0289|0.983|3.2057|12.9223|22.5119|4.5587|-0.9158
that||0.0|1.5009|5.7825|10.2216|2.1905|6.8308|11.3783|14.1393|2.5746|-0.0009
have||0.0|2.6527|3.8995|5.7825|1.3639|5.7668|8.4932|11.3783|2.66|-0.8912
a||0.0|-2.6676|13.5334|13.5334|4.4037|6.6209|14.5741|14.5741|3.4095|-0.1929
harsh||0.0|-0.8291|4.1092|13.5334|1.0842|-1.2586|28.2456|28.2693|9.7215|-1.2263
effect||0.0|0.3502|2.3962|4.2223|0.7447|-2.5333|32.013|32.4297|12.2506|0.0
or||0.0|-2.1502|2.8712|4.6019|0.9707|4.383|15.3154|32.013|4.1415|0.0
a||0.0|-2.263|4.7112|4.8323|1.16|5.8914|13.7496|15.3154|4.4593|1.7274
much||0.0|-3.4632|4.3868|4.8229|1.6036|4.0088|16.0349|16.5372|5.0558|-0.9158
less||0.0|-0.3134|11.8957|11.8957|4.2384|3.7717|16.9564|17.2013|4.2595|-0.623
harsh||0.0|0.0|0.0|11.8957|0.0|0.0|0.0|16.9564|0.0|-1.0378
effect||0.0|8.567|0.8723|8.8512|0.3265|8.1248|0.5998|8.3867|0.2305|-0.5269
on||0.48|7.8233|0.5639|1.1903|0.1916|6.4139|2.3057|3.1994|0.9696|-1.0014
the||0.0|9.9859|3.8605|3.8605|1.1421|3.5027|16.4004|16.4004|5.8064|-1.444
global||0.0|7.6509|2.5|4.5563|0.8399|2.8774|16.7222|16.7222|6.8323|-0.2344
climate||0.67|4.373|4.5703|7.1164|1.2129|-0.1044|16.0934|17.8834|5.246|0.0549
crisis||0.0|5.2699|1.4108|4.5703|0.4161|-5.483|28.0797|28.0797|9.6155|-0.7236
consider|.|0.85|-1.7587|9.0032|12.0384|3.4688|4.9367|9.2581|28.2396|2.704|0.0743
this||0.0|-15.8174|14.4394|23.4057|4.5165|1.0988|25.7673|26.6519|6.755|-1.1146
make|.|0.94|-17.9668|3.7648|14.4394|1.1161|1.5951|18.3988|27.4966|5.7833|-0.2737
a||0.0|-17.3389|4.3342|4.4854|1.5951|1.6029|19.5667|20.0207|6.6923|1.7274
decision||0.0|-17.9812|4.4443|5.1051|1.4217|-3.0405|23.6351|23.6604|7.2083|-0.3465
to||0.0|2.7185|10.4271|26.2131|2.4836|3.621|16.6473|25.3555|5.3321|-0.4124
live||0.0|-8.7906|5.6182|17.6682|1.859|0.5031|13.1949|16.9804|4.2649|-0.8912
a||0.0|1.6142|4.1824|15.1876|1.2083|3.5753|15.1396|15.1396|6.0089|0.5752
carbon||0.0|0.0|0.0|4.1824|0.0|0.0|0.0|15.1396|0.0|-0.6005
neutral||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-0.8513
life||0.0|-2.4119|5.1806|5.1806|1.105|2.7301|12.0111|12.0111|4.1128|-0.9158
those|.|0.96|-5.5249|3.2012|8.0832|0.9556|-0.8201|16.678|18.1741|6.3515|-0.2737
of||0.0|-5.8869|3.3315|3.5992|1.0659|4.3825|9.7789|16.7451|2.65|0.7847
you||0.0|-9.1629|4.4684|6.3239|1.6112|3.618|8.7728|9.7789|2.7065|-0.3465
who||0.0|0.0|0.0|10.8104|0.0|0.0|0.0|8.7728|0.0|-0.6656
are||0.0|0.0|0.0|0.0|0.0|0.8037|32.4078|32.4078|8.3815|-0.2737
good||0.0|5.424|7.1137|8.0502|1.8332|6.1832|7.9632|35.4597|2.7864|-0.3465
at||0.0|4.6137|6.0022|7.1137|2.4588|5.0743|9.1882|9.748|3.6828|0.7847
branding||0.0|3.2084|2.5777|6.0022|0.9057|6.902|6.2116|9.1882|1.777|-0.7756
i'd|,|0.69|0.6785|3.7041|5.4612|1.0245|7.5391|3.6575|6.7295|1.1005|0.246
love||0.0|-3.1706|3.9559|7.9223|1.2722|6.5883|13.775|13.775|3.6178|-0.7756
to||0.0|-1.6261|7.3169|7.3169|2.6517|2.728|17.8069|18.6686|6.7406|0.5752
get||0.0|-4.1765|7.3734|8.6511|2.5521|0.6016|16.0791|18.0158|6.2707|-0.3465
your||0.0|-2.6761|7.1925|7.3734|1.9275|5.4506|16.6288|16.9127|3.9731|0.246
advice||0.0|-4.132|0.2847|7.1925|0.1167|2.4542|10.5492|16.6288|3.9015|-0.4124
and||0.0|-1.7376|4.4607|4.4607|1.5319|3.0186|20.81|20.81|7.5725|-0.1025
help||0.0|-1.454|3.3091|4.4607|1.2186|1.614|15.6046|20.81|6.114|-1.0201
on||0.58|-3.7844|1.4724|4.3824|0.425|3.002|10.7656|15.8779|3.9963|0.7847
how||0.0|-4.543|2.3621|2.8034|0.7042|5.3185|4.9303|10.7656|1.3951|0.1144
to||0.0|-6.1022|3.517|4.6803|0.817|1.2954|18.6138|18.6138|6.3496|1.0361
say||0.0|-6.1357|1.9777|3.517|0.7006|2.1614|14.3198|18.6138|3.9617|-1.0378
this||0.0|-6.9986|5.5543|5.5543|1.8802|0.6877|21.2843|21.2843|7.7937|-1.1648
in||0.64|-6.4928|0.5975|5.5543|0.2203|5.6832|2.5191|21.2843|0.9601|0.5752
a||0.0|-3.139|4.7184|5.1907|1.7246|6.1501|6.3057|6.3057|2.4583|0.5752
way||0.0|-4.3544|3.4775|4.7184|1.2509|4.0871|5.2685|8.3967|1.7973|-0.8912
that||0.0|-3.1784|4.2244|4.6649|1.0749|0.6492|17.1225|17.1225|6.5421|-1.0547
connects||0.43|-8.4532|6.6641|8.7484|1.6134|-1.5128|18.5189|21.4504|4.6565|-0.9715
with||0.56|-5.7251|1.4153|6.6641|0.4066|5.6117|9.3266|20.588|2.8456|-0.865
the||0.0|-5.9591|2.5961|2.6265|0.9978|5.644|3.9575|9.3266|1.4612|1.7274
most||0.0|-5.6031|2.6116|2.6888|0.6886|6.7248|5.0279|5.2217|1.4538|-0.961
people||0.0|-8.8301|4.0071|5.6032|0.9762|1.5176|16.9177|18.4065|5.7209|-0.1025
it|.|0.35|-6.6323|5.7311|7.9352|1.8602|-1.8178|31.1855|31.1855|8.6503|1.0361
is||0.0|-6.7899|3.587|6.1452|1.2819|1.5498|22.1526|31.1855|7.2647|-0.4124
easier||0.0|-6.2022|1.4831|3.587|0.4887|0.3983|19.6439|22.1526|8.0533|-0.7589
than||0.0|-6.0693|2.6842|2.6842|0.716|0.2055|23.6201|23.6201|7.9172|-0.3465
you||0.0|-4.4549|2.4942|3.8888|0.6624|-2.4115|21.6072|23.6788|7.6591|0.5752
think||0.0|3.5172|1.6639|9.8439|0.4722|6.7656|4.7215|24.1464|1.8349|-1.0201
it|.|0.53|1.6274|4.1467|4.1467|1.2602|1.2847|18.5296|18.5296|7.6748|1.3433
really||0.0|4.5957|9.0907|9.1094|2.5078|4.729|21.6661|21.7398|5.3848|-0.3803
is||0.0|0.0411|2.0274|10.014|0.4996|4.3968|14.1972|21.6661|4.5195|-1.1761
a|.|0.78|-1.3936|1.842|3.4687|0.4771|4.7435|8.5495|14.1972|2.8583|-0.9158
lot||1.44|1.2099|6.3322|6.4964|2.2257|-3.5849|22.9411|22.9411|8.5963|-0.7415
of||0.0|-11.2333|1.6406|16.0993|0.7001|-5.9125|3.2982|22.9411|1.3681|1.3433
us||0.0|-5.5845|9.4825|11.234|2.9515|4.5193|12.6917|16.543|3.4385|-0.1929
in||0.0|-3.4548|7.2358|10.9486|2.0963|0.3779|15.8395|17.388|5.3534|-0.4124
here||0.0|-4.5395|5.4198|7.3788|2.236|2.4474|22.5797|22.5797|7.4944|-0.7756
have||0.0|1.9702|6.2647|11.8352|2.3192|9.1688|5.1827|24.571|1.1562|-0.5269
made||0.0|2.2085|5.0139|6.2647|1.909|3.3489|10.4674|10.7992|3.8777|-0.9391
that||0.0|-0.3871|2.0732|6.4295|0.5888|0.9753|18.9702|19.4835|7.7935|-0.5269
decision||0.0|0.7853|2.7699|3.8084|0.7347|5.9216|12.155|18.9702|3.071|-0.4529
and||0.82|-2.4711|4.3315|7.459|1.3599|6.2601|8.4883|12.8244|2.0812|-0.5269
it||0.0|-5.7767|4.9283|7.0527|1.7042|2.9512|10.811|11.5901|3.9465|-0.9818
is||0.0|-2.3557|7.5856|9.013|2.3981|5.3488|14.6438|14.6438|4.7033|-0.4722
really||0.0|-0.1302|3.4164|7.5856|0.6438|2.6153|17.8941|18.3364|6.6381|-0.0532
pretty||0.0|-0.0837|6.0574|6.0574|1.5875|2.0007|15.8151|17.8941|4.9947|0.5752
easy||0.0|-0.4628|3.0817|6.0574|0.9148|5.4886|16.8542|16.8542|4.58|-0.623
it|.|0.0|3.2992|5.4764|7.7661|1.5758|1.0563|22.872|23.5336|7.7681|-0.3465
means||0.0|3.3099|5.0608|5.5743|2.2423|3.4091|11.9023|23.5024|4.7758|-1.4657
reduce|:|0.0|5.0993|7.7023|7.7023|2.0502|4.8053|11.6526|11.9967|3.2204|-1.0014
your||0.46|3.9212|4.2436|7.7023|1.5107|-0.1368|24.4901|24.4901|8.6295|-0.1025
carbon||0.0|-1.1742|7.4479|11.7438|2.6723|0.0785|30.0538|30.0538|8.444|-0.9037
dioxide||0.77|1.3209|2.0906|8.5671|0.6324|-0.2721|34.456|34.456|9.8774|-0.9037
emissions||0.0|3.2442|8.364|8.364|2.15|2.9314|27.9387|34.456|7.3627|-0.7175
with||0.66|2.5569|12.5489|12.5489|4.1296|2.0892|21.7278|27.9387|5.2589|0.246
the||0.0|9.2754|2.6393|16.0044|0.6491|3.8695|18.444|21.7278|5.268|0.5752
full||0.0|13.1969|6.499|7.3006|1.8297|1.637|23.6576|23.6576|7.3154|-0.623
range||0.0|9.6406|6.3434|9.6665|1.7193|3.6154|28.9054|28.9054|6.9213|-0.6656
of||0.0|8.0032|5.3016|6.3825|1.2843|1.714|16.8562|28.9054|4.9475|0.7847
choices||0.0|7.8346|1.3552|5.3016|0.4953|-2.8453|25.9253|26.8511|10.3641|-1.1869
that||0.0|6.2027|2.4284|3.8752|0.9106|-4.2548|24.6006|26.6556|8.8565|-0.1929
you||0.0|2.1056|4.3002|7.0269|1.1564|-0.2068|25.8508|27.0705|10.9862|0.5752
make||0.0|-1.1341|2.4886|7.0211|0.9778|5.5362|16.0486|26.8426|4.8858|-0.8371
and|,|0.78|-4.4005|5.7025|7.9953|2.1837|0.082|16.4393|19.6888|5.7152|-0.3465
then||0.0|-13.9567|11.3406|17.4077|3.5603|-0.9324|24.6769|24.6769|6.9981|-1.1146
purchase||0.41|-18.0368|1.3538|11.3406|0.3848|1.5092|16.0522|24.6769|4.8859|-0.8783
or||0.0|-18.9902|0.7385|2.1687|0.274|4.93|6.0427|16.0522|2.0435|-0.2737
acquire||0.0|-19.2914|1.3913|1.3913|0.4349|5.0268|11.7569|11.7569|2.6854|-1.0291
offsets||0.37|8.5876|4.8162|29.9982|1.3958|4.0855|15.2862|15.2862|4.7599|-1.1007
for||0.0|3.1655|5.9017|10.1766|1.2592|2.5717|22.3787|22.3787|7.5428|-0.5269
the||0.0|5.3329|4.0142|7.5129|0.9349|0.2745|23.1425|23.5269|6.1498|0.5752
remainder||0.0|8.1292|1.4494|5.4853|0.4007|4.2965|20.8367|23.1425|6.4645|-0.623
that||0.0|2.3167|6.8777|8.5242|1.9391|2.206|25.7196|25.7196|7.9787|-0.0009
you||0.0|-1.299|6.2242|11.4765|1.8044|-1.3772|31.6152|31.6152|9.4224|0.3979
have||0.0|-3.0466|1.1698|6.2242|0.3374|1.1688|32.5069|33.8365|10.9584|-0.1929
not||0.0|-5.3615|1.9544|3.8252|0.7345|3.0616|8.5071|32.5069|3.2272|-0.4124
completely||0.0|-3.9416|8.1116|8.1116|2.5277|6.0764|12.0965|12.0965|2.6395|0.5752
reduced||0.0|-5.9052|5.2359|10.0099|1.7015|0.4623|12.6377|15.1514|4.9184|-0.3465
and|.|0.78|-4.5908|2.1453|5.7332|0.6005|3.4498|6.743|12.6377|2.0184|-0.961
what||0.0|-5.277|3.6453|3.6453|1.183|3.2464|12.7077|12.7077|3.6304|-1.3503
it||0.0|-3.827|1.1623|4.3983|0.2613|1.8635|20.9375|20.9375|7.6671|-0.1025
means||0.0|-5.0735|4.4664|4.9503|0.9724|1.591|18.5621|20.9375|5.6354|-1.1869
is||0.35|-8.8009|5.5649|8.7153|1.663|-0.2123|15.5965|18.5621|5.0488|0.1144
elaborated||0.0|-3.0077|2.0017|10.1923|0.5056|-2.6842|28.2048|28.2048|9.838|-0.2425
at||0.55|-0.9885|9.1168|9.1168|2.7822|-2.5652|30.1273|30.1273|9.5533|-0.7756
climatecrisis||1.04|0.0|0.0|9.1168|0.0|0.0|0.0|30.1273|0.0|2.5915
net||0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|-1.086
there|.|0.97|0.6136|4.1931|4.1931|1.2782|4.9818|21.0681|21.0681|6.433|-1.0201
is||0.0|-1.7428|3.1901|6.118|1.0455|4.4283|14.2105|21.0681|5.1136|-0.865
a||0.0|-1.3369|8.9152|8.9152|2.5002|4.5163|23.8521|23.8521|5.9028|-0.5269
carbon||0.32|-4.6408|3.399|11.61|1.138|-0.6782|23.3737|24.0712|9.7049|-0.5269
calculator||0.0|0.0|0.0|6.653|0.0|0.0|0.0|23.3737|0.0|-0.4722
participant|.|1.32|2.3327|10.9712|10.9712|3.2523|6.4101|11.5446|11.5446|3.5636|0.1144
productions||0.0|1.715|3.0178|10.9712|1.0993|5.0474|16.4741|16.4741|5.5243|-0.5927
convened||0.0|-1.1989|2.7671|5.8311|0.7677|4.332|17.1596|17.1596|5.0588|-1.1007
