word|punctuation_before|pause_before|f0_mean|f0_range|f0_birange|f0_sd|i0_mean|i0_range|i0_birange|i0_sd|speech_rate_norm
lots||0.0|-3.7538|1.2458|4.5025|0.23|3.1146|20.547|20.547|7.6071|0.0
of||0.0|-2.8879|2.8775|3.5881|0.8062|4.1743|12.1816|20.547|3.1627|1.2006
other||0.0|0.7141|5.4659|6.1956|1.6299|7.9513|10.3703|14.3988|2.2607|1.0284
things||0.0|-2.2507|6.8383|7.2225|1.9497|-6.7006|34.7437|35.5634|10.6815|-1.293
then|,|0.0|-0.9049|1.9926|6.8383|0.4762|4.1258|34.9107|34.9282|8.9638|-0.1655
i||0.0|2.9454|3.6099|5.8828|1.1639|8.1575|4.6516|34.9107|1.235|0.8753
think||0.0|4.2299|3.8785|5.7062|1.3094|1.9231|17.3866|17.688|6.0366|-0.4941
we||0.0|2.3666|3.2151|6.1374|0.8923|4.1957|14.865|17.3866|4.5658|0.0747
can||0.0|-1.6666|9.0112|9.376|3.189|-5.8924|27.8066|27.8066|8.6492|-1.0379
look||0.0|2.1537|8.6052|11.4732|3.2023|-3.9726|26.8485|29.208|8.6949|-0.7509
past||0.0|1.4368|7.1745|8.6052|1.8799|-1.3356|23.8537|26.8485|7.3064|-1.0762
that||0.0|-0.5669|4.9371|7.3818|1.4038|2.2583|24.2012|24.881|7.4519|-1.1104
and||0.0|0.0|0.0|4.9371|0.0|0.0|0.0|24.2012|0.0|0.0
try||0.0|4.6422|6.4466|8.745|1.8143|-0.1295|20.5673|20.5673|7.1033|0.0
and||0.0|0.654|4.3624|10.9258|1.4557|4.701|7.5202|20.5673|2.1528|0.2248
understand||0.0|-0.0348|5.2427|5.2427|1.2398|0.9615|28.4631|28.805|7.3355|-0.575
why||0.0|-0.9743|2.8881|5.3564|0.9945|6.4893|5.9878|28.6511|1.684|-0.7085
this||0.0|-2.1817|5.8911|6.4759|1.5712|2.9969|18.7494|18.7494|5.5941|-0.8903
hook||0.0|-9.3592|5.2149|11.3444|1.2544|-5.1028|26.5273|26.9666|8.6669|-0.7899
is||0.0|-16.0887|5.9312|11.5854|1.882|2.0565|10.4267|26.5273|3.6436|0.0747
in||0.0|-15.704|1.372|5.9312|0.4672|4.0965|5.281|10.4267|1.9719|-0.0539
many||0.33|-13.9654|6.2342|6.2342|1.9582|3.8132|17.5511|17.5511|4.2392|0.3097
of||0.0|-18.3756|1.7564|8.3489|0.627|0.1048|13.3805|17.5511|5.0608|0.0747
us||0.0|-17.2562|2.3196|3.3181|0.6525|-5.8266|28.802|28.802|10.1293|-0.9948
of||0.37|-4.8928|0.8581|13.8443|0.3292|4.6198|6.2123|29.074|2.5686|0.2248
this||0.0|-4.5718|2.2553|2.2553|0.7338|3.7329|11.8744|11.8744|4.272|0.0747
car||0.0|-1.9231|4.8888|5.7093|1.6623|0.8544|27.3108|27.3108|8.0857|-1.1104
y||0.0|-5.2102|0.8146|5.5029|0.2559|3.4067|1.7627|27.3108|0.6291|2.1763
ness||0.0|-5.1239|3.4684|3.4684|0.9861|-3.6183|20.1344|20.7488|7.2882|-0.826
and||0.0|0.0|0.0|6.8298|0.0|0.0|0.0|20.1344|0.0|0.0
what||0.0|-1.1831|4.6627|4.6627|1.6869|1.3736|20.5476|20.5476|6.5906|0.0
that||0.0|0.8125|1.6125|5.7801|0.3748|0.6271|19.3847|20.5476|7.0501|-0.4941
means||0.0|-1.6697|5.9152|7.0389|1.5427|0.5117|12.8111|19.3847|3.7583|-0.8593
what|,|0.0|-2.1462|2.2854|5.9152|0.7543|2.5467|16.2978|16.727|5.2446|0.0747
we||0.0|-2.8911|0.7334|2.2854|0.2216|-0.4463|10.07|16.2978|3.2025|1.2006
can||0.0|-2.7826|2.4664|2.4664|0.8314|-3.8902|19.8151|19.8151|7.3988|-0.1655
learn||0.0|-3.0422|1.7619|2.515|0.5162|4.4111|8.7171|21.7921|1.9305|-0.3491
from||0.0|-6.0476|4.3398|5.9876|1.3626|-3.7731|19.4338|19.4338|6.5396|-0.6115
it||0.0|-7.9335|0.1168|4.3398|0.0499|-4.4372|5.2936|19.4338|1.7371|0.6151
that's|.|0.0|6.1043|1.8376|15.077|0.537|-5.9744|20.0513|20.0513|8.1171|-0.3491
what||0.0|7.5607|1.2921|3.0169|0.3593|2.971|21.3718|24.184|6.7761|0.8753
i||0.0|7.1885|0.9017|1.536|0.3722|8.373|1.4135|21.5778|0.5998|4.1278
want||0.0|6.3309|1.7807|2.504|0.5061|4.7373|4.9565|6.4898|1.7772|0.0747
to||0.0|4.656|2.194|3.2726|0.8734|-1.6012|9.5899|14.1229|4.3374|2.1763
get||0.0|5.3711|2.2505|2.8639|0.5955|-5.0105|26.8691|26.8691|10.0622|-0.4257
to||0.0|2.9904|3.6827|5.6319|1.365|-4.9111|17.8207|26.8691|6.9954|-0.3491
cars|.|1.18|-9.964|6.2537|17.2164|1.6821|-0.4581|26.9195|26.9195|7.9411|-1.0379
are||0.0|-13.8643|3.7856|8.7138|1.3389|4.5922|6.2332|26.9195|1.8424|0.4022
not||0.0|-12.9446|2.7955|3.7856|0.8174|0.2358|22.2812|22.2812|7.6098|-1.0937
a||0.0|-14.8913|3.8797|4.4167|1.3002|-1.4332|12.0783|22.2812|3.7162|0.8753
suit||0.0|-12.6347|4.6055|5.897|1.1104|-4.1654|26.4233|26.4233|8.7705|-1.1555
of||0.0|-15.7799|4.5549|8.1121|1.3643|-6.94|25.7409|26.8016|9.4685|-0.0539
clothes||0.0|0.0|0.0|18.6927|0.0|0.3344|26.9597|29.0918|8.4044|-1.2176
cars|;|0.0|0.0|0.0|0.0|0.0|0.0|0.0|26.9597|0.0|0.0
are||0.0|10.1188|3.67|11.5642|1.0269|4.4994|11.711|11.711|3.9976|0.0
an||0.0|7.575|2.8349|5.472|1.0977|0.1058|16.8941|20.772|5.971|-0.263
avatar||0.0|6.2742|8.4936|8.4936|2.7631|0.6712|22.7824|22.7824|6.8043|-0.4721
cars|.|0.0|0.0|0.0|10.2831|0.0|0.0|0.0|22.7824|0.0|0.0
are||0.0|-3.3266|3.1126|5.0485|0.8271|3.7281|14.6238|14.6238|4.7432|0.0
an||0.0|-5.2372|2.4084|4.8938|0.8117|3.1579|3.7881|14.6238|1.5629|0.6151
expansion||0.0|-12.3089|8.1922|10.6995|2.18|-2.1007|30.7159|30.7159|7.952|-0.723
of||0.54|-17.0065|0.9643|10.4981|0.3449|0.1504|3.5273|30.7159|1.3362|0.8753
yourself||0.0|-17.9166|2.0747|2.6259|0.6981|-2.3267|25.384|25.384|6.5629|-0.9832
they|:|0.0|0.0|0.0|19.0883|0.0|0.0|0.0|25.384|0.0|0.0
take||0.0|-3.0065|5.2877|5.2877|1.7754|-0.6321|20.2863|20.2863|8.3768|0.0
your||0.0|-2.1567|7.0445|7.0445|2.509|6.6992|17.6618|21.1288|4.1595|-0.826
thoughts||0.0|-1.6143|5.7859|7.0445|1.9797|0.9317|20.3803|20.7771|6.7848|-1.1555
your|,|0.0|-2.458|1.9796|5.7859|0.6666|4.0522|17.7283|20.3803|5.6968|-0.7509
ideas||0.0|-2.8673|5.3248|5.3248|1.5754|3.2158|17.8974|17.8974|5.3658|-0.4608
your|,|0.0|-2.6067|0.9767|5.3248|0.2526|3.4485|14.7805|17.8974|5.0144|-0.3491
emotions||0.0|-2.6162|6.0254|6.0254|1.3108|1.4163|18.4743|18.4743|5.5531|-0.2929
and|,|0.0|-4.0419|1.885|6.0254|0.5854|-1.6182|10.9533|18.4743|3.5589|0.8753
they||0.0|-4.5081|0.6311|1.885|0.1618|4.5372|2.8295|14.0788|0.9761|1.6187
multiply||0.0|-4.3638|8.0398|8.0398|2.1308|0.4386|28.611|28.611|8.7901|-0.6115
it||0.0|-9.6655|0.6253|8.9518|0.4422|-4.5629|12.8761|28.611|3.9793|0.2248
your||0.0|3.5093|7.5814|15.5975|2.0977|-1.2909|8.6727|14.111|2.5509|-0.4941
anger||0.0|-3.867|3.0728|11.4147|0.8444|5.4339|7.8037|14.2465|1.4695|-0.5558
whatever|,|0.0|-5.4403|3.9826|4.768|0.9094|4.2505|10.6846|10.7416|3.482|-0.13
it's|.|0.33|-4.8808|1.2406|3.9826|0.4025|-6.1894|19.5818|24.3571|6.6078|0.2248
an||0.0|-5.3868|1.7302|2.4005|0.4633|-6.1495|23.3091|23.3091|9.8241|-0.4257
avatar||0.0|-5.2016|8.7293|8.7293|2.5167|-0.528|29.6277|29.6277|8.3521|-0.575
it's|.|0.33|17.7749|0.5549|28.2657|0.1942|-7.3767|8.5592|29.6277|3.6001|0.6151
a||0.0|16.8824|1.2555|1.8911|0.4414|3.6957|10.0082|18.8348|3.5381|1.2006
super||0.0|14.3363|9.94|9.94|3.3997|2.4063|21.1603|21.1603|5.4679|-0.6374
waldo||0.0|6.0687|4.9851|14.0625|1.3619|5.5254|14.8117|21.6168|4.2453|-0.7085
that||0.0|3.1591|5.5766|9.2286|2.1521|-3.6581|8.0156|19.2504|2.5906|0.4022
you||0.0|-3.5869|4.107|10.285|1.4941|-0.0654|13.6311|14.1894|4.4035|0.8753
happen||0.0|-2.4972|2.4467|4.107|0.6059|2.6996|20.8845|20.8845|7.0316|0.5036
to||0.0|-4.9586|1.3878|4.2607|0.529|5.3716|5.7684|20.8845|2.2553|1.6187
be||0.0|-4.4715|5.2387|5.2387|1.9527|1.7386|7.2738|10.0103|2.5181|0.0747
inside||0.0|-5.323|6.4127|6.4127|1.6371|0.0646|19.6104|19.6104|5.9336|-0.843
of||0.0|0.0|0.0|8.2105|0.0|0.0|0.0|19.6104|0.0|0.0
and|,|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|0.0
if||0.0|-5.0987|2.5491|6.5156|0.842|0.8641|8.441|8.441|3.2695|0.0
you||0.0|-3.6898|3.766|3.98|1.2915|2.1187|7.6936|9.2121|2.5723|1.2006
feel||0.0|-10.7674|6.6861|10.895|2.0202|1.1147|22.2736|22.2736|7.6847|-0.4941
sexy||0.0|-8.7195|6.028|7.532|1.4797|-4.101|31.0453|31.0453|8.4835|-0.8751
the|,|0.0|-1.649|0.3634|10.506|0.1284|-4.9724|30.7521|34.0463|11.2849|0.2248
car||0.0|-1.7992|7.3867|7.3867|1.9372|-1.0722|26.809|32.5448|9.7075|-0.826
is||0.0|-6.7741|0.4988|7.9075|0.1397|-2.0235|7.2898|26.809|2.3148|1.2006
sexy||0.0|-7.2037|3.357|3.357|0.7343|-4.7088|19.4896|19.4896|4.7206|-0.4608
and|.|0.0|0.0|0.0|8.9921|0.0|0.0|0.0|19.4896|0.0|0.0
if||0.0|-4.9335|1.3587|5.74|0.4339|2.8556|4.6789|4.8669|1.5629|0.0
you're||0.0|-1.6825|3.7833|5.0456|0.8994|2.3813|19.2111|19.2111|6.0468|0.2248
full||0.0|0.3334|1.9271|5.8546|0.5293|1.0131|22.5517|22.5517|9.7323|-0.4257
of||0.0|-1.1981|1.6346|3.3981|0.5114|7.4184|5.6355|22.5517|2.0433|1.2006
road||0.0|0.2848|3.9882|3.9882|1.1873|6.7984|11.708|11.708|4.1724|-0.6115
rage||0.0|2.1429|5.5958|6.364|1.6766|-3.8701|32.5214|32.5214|10.4988|-1.2583
you've|,|0.0|-3.1748|1.4337|8.0076|0.4494|-1.8246|28.7645|35.0354|8.7296|-0.3491
got||0.0|-2.3495|2.5022|3.5552|0.6|1.5833|19.6474|32.6494|7.6239|-0.4257
a||0.62|6.8061|0.4172|9.8605|0.1561|4.4277|4.717|19.6474|1.9054|4.1278
chevy||0.0|1.9345|7.1116|7.7157|2.1275|2.075|17.4296|17.4296|5.4662|-0.3885
like|:|0.0|-1.4218|1.7226|8.4891|0.2703|3.1206|16.2761|18.177|5.8624|-0.6115
a||0.0|-1.5534|1.0973|1.8172|0.4985|8.5158|2.5395|16.2761|1.178|6.0793
rock||0.0|-3.2173|3.6572|3.8986|1.032|3.2106|19.2463|19.2463|6.1172|-1.0379
right|,|0.0|-5.7526|3.9225|5.9264|1.0936|3.618|18.7305|19.2463|7.5665|-0.263
cars|?|0.34|3.867|5.6464|13.2365|2.0425|4.3169|19.7802|19.7802|5.318|-1.0379
are||0.0|0.0659|4.4126|7.847|0.9738|1.3062|26.4733|26.4733|8.9189|-1.1104
a||0.0|0.0|0.0|4.4126|0.0|0.0|0.0|26.4733|0.0|0.0
sculpture||0.0|0.7662|7.5312|7.5312|2.1296|-3.9459|33.1756|33.1756|9.1953|0.0
did||1.06|-2.6251|4.3944|8.7005|1.3248|-4.7273|11.8427|33.1756|3.4777|-0.4257
you||0.0|-5.4246|1.1096|5.2539|0.3554|1.0586|13.7322|17.793|5.7375|1.6187
know||0.0|-4.9826|1.7637|1.7637|0.5816|7.9676|2.4148|16.2323|0.829|-0.263
this||0.0|-4.1402|3.3117|3.3117|0.9007|1.8162|19.1637|19.9227|5.8051|-0.8593
that|?|0.0|-1.6969|4.9842|6.9252|1.5193|2.0672|26.2812|26.2812|10.0016|0.0747
every||0.0|2.5832|10.1228|10.1642|2.9268|4.6852|16.555|26.7169|3.7556|1.4667
car||0.0|3.7152|6.6802|12.0109|1.6439|-1.0677|24.6982|24.6982|9.3885|-0.6115
you||0.0|2.7599|2.6935|7.2316|0.8333|3.1543|5.2814|24.6982|1.3985|1.2006
see||0.0|2.631|3.3512|3.3512|0.93|0.3268|19.1627|19.1627|5.187|-0.5558
out||0.0|2.7458|0.6698|3.3512|0.1656|0.8839|21.0728|21.0728|8.1208|-0.1655
there||0.0|2.5588|2.8712|2.8712|0.8175|5.0509|19.1534|21.7781|6.2332|-0.0539
is||0.0|0.5982|0.6839|3.5526|0.2428|2.4736|10.9457|19.1534|4.8111|1.2006
sculpted||0.0|0.7252|6.5845|6.5845|1.0497|-1.8202|27.9745|27.9745|8.0271|-0.6859
by||0.0|-2.4315|3.9784|7.1479|1.1691|3.6192|17.538|27.9745|6.5605|-0.263
hand||0.0|-1.5048|6.2059|6.2059|1.7396|1.5725|10.0856|17.538|2.3686|-0.9191
many|.|0.0|0.0|0.0|6.2059|0.0|0.0|0.0|10.0856|0.0|0.0
people||0.0|-0.4278|7.3661|7.3661|1.8411|-2.2346|20.0915|20.0915|6.8788|0.0
think||0.0|-2.5601|4.6407|7.3661|1.5185|-0.9263|21.3022|21.3791|7.2995|-0.4941
well|,|0.0|-3.1327|1.9296|4.6407|0.5524|2.9938|12.0587|21.3022|3.3998|-0.5558
it's|,|0.0|-4.4146|2.6208|3.7311|0.6056|-0.6481|13.5131|17.813|4.7436|-0.263
computers||0.0|-3.9073|6.5631|6.5631|1.5481|0.202|23.0888|23.0888|7.0919|-0.2319
and|,|0.0|-4.508|0.7962|6.5631|0.2932|4.0484|3.1146|23.0888|1.1552|0.8753
it's||0.0|-6.5837|3.5771|4.1584|1.1518|-2.3979|17.1864|17.32|6.0034|0.4022
done||0.0|-5.242|1.8463|3.6479|0.5389|0.4769|25.1623|25.1623|9.2254|-0.4257
by||0.0|-5.4484|0.9569|1.8463|0.2735|6.7744|8.2328|25.1623|3.3621|0.8753
machines||0.0|-4.5588|3.9345|3.9345|1.2638|0.8477|11.8369|16.9584|3.2802|-0.3491
and||0.0|-5.5609|1.9711|3.9345|0.711|-3.535|3.3425|11.8369|0.9964|0.8753
stuff||0.0|-5.4103|2.5266|2.5266|0.6439|-5.012|26.4606|26.4606|7.2122|-0.6115
like||0.0|-6.8182|8.0642|8.0642|2.9911|-1.518|18.6549|26.4606|6.7983|-0.1655
that||0.0|-15.3187|4.0769|12.618|1.5547|1.0163|20.2541|20.7434|8.4492|0.0747
well|.|0.45|-10.4195|1.8456|6.8426|0.5915|10.0323|4.4183|22.7181|1.3731|0.6151
they|,|0.0|-7.2072|7.9118|7.9118|2.9416|7.23|7.6922|7.8768|2.5711|0.2248
reproduce||0.0|-8.6642|12.0352|12.3315|3.0401|2.2566|19.9227|21.5385|5.9649|-0.5558
it||0.0|-4.2001|2.053|13.0561|0.527|0.5733|18.2828|19.9227|7.1235|0.0747
but|,|0.36|-1.7665|3.0901|4.3507|0.8012|0.2677|19.9989|19.9989|6.9644|0.6151
the||0.0|-0.9364|1.2272|3.8032|0.4915|-4.2067|21.4438|23.4895|9.1407|2.1763
originals||0.0|0.2877|7.3065|7.3065|1.8699|2.6674|15.2477|23.2408|4.802|0.558
are||0.0|-2.2973|2.0825|7.3065|0.7055|7.3316|14.1707|16.3609|3.5595|-0.0539
all||0.0|-3.6293|4.0521|5.6221|1.6617|4.9766|14.3023|14.5904|5.2156|0.2248
done||0.0|-3.0817|4.0892|4.6374|1.0959|3.3672|15.4299|16.0034|5.2431|-0.6622
by||0.0|-5.3304|1.8841|4.3433|0.4285|3.5949|13.941|16.4203|4.292|-0.5558
hand||0.0|-3.0277|7.8349|7.8349|2.6929|1.184|16.0471|19.2824|5.6354|-1.1262
it's|.|0.41|5.4491|5.8245|16.7824|1.7836|-7.641|20.5837|21.313|6.0588|-0.3491
done||0.0|1.5593|4.4021|10.3678|0.8892|0.1798|33.0358|33.0358|11.7167|-0.7899
by||0.0|-2.9345|3.2309|7.0258|0.674|-1.0988|33.9786|33.9786|10.52|-1.3921
men||0.0|0.0828|5.1795|5.8091|1.4945|6.7897|7.9026|33.9786|2.6019|-0.6115
and||0.0|-0.927|5.1761|5.4447|1.7379|5.073|3.5583|7.9026|1.1032|-0.1655
women||0.0|-2.0037|4.4961|5.8409|1.3611|3.8771|10.0752|10.0752|2.1632|-0.1655
who||0.99|-2.5255|4.8883|5.2038|2.039|-4.9705|29.7793|31.5714|10.3859|-0.7509
believe||0.0|-1.7999|7.6598|7.6598|2.3282|1.1179|20.3526|31.8851|6.1066|-0.3885
a||0.0|-1.1516|2.504|7.6598|0.8687|6.7661|4.9163|20.4964|1.7019|2.9569
lot||0.0|-2.3042|0.9847|3.0503|0.2535|5.9359|7.5607|7.5607|2.0296|-0.4941
in||0.0|-2.2046|0.6683|0.9847|0.2388|3.8688|4.123|7.5607|1.7047|2.1763
their||0.0|-3.9361|2.9448|3.586|1.0101|3.8213|16.881|16.881|4.7638|0.0747
craft||0.0|-2.528|4.1727|4.9845|1.1366|-3.3256|24.1945|25.0233|7.5323|-1.2176
and|.|0.4|11.0063|2.3372|16.3968|0.7031|8.3287|1.8497|25.2705|0.5739|0.6151
they||0.0|10.8253|2.3429|2.3645|0.8491|6.3164|10.8031|10.8583|3.3531|1.2006
put||0.0|13.414|5.5621|6.4963|1.8741|-1.6991|22.224|22.224|6.8161|-0.5558
that||0.0|12.5456|4.6885|5.5621|1.4754|0.2772|22.1538|23.0264|7.5541|-0.4941
same||0.0|15.1374|2.968|5.5604|0.9332|2.9415|14.4567|22.1538|5.053|-0.6622
kind||0.0|14.8321|3.371|3.5127|0.9012|2.1405|16.3423|17.1737|6.4133|-0.3491
of||0.0|11.4452|2.5837|5.8931|0.7533|-2.1317|18.0178|18.0178|7.2047|0.2248
tension||0.0|14.0833|9.565|9.565|2.3178|2.8226|19.3775|19.5782|5.4459|-0.6374
into||0.49|0.8081|3.5388|18.308|0.7666|1.8757|16.6357|19.3775|6.1504|0.2248
the||0.0|-2.073|3.7509|6.5844|1.5695|5.4573|7.5604|16.6357|2.8696|0.8753
sculpting||0.0|-8.3352|7.3941|11.2667|1.8911|0.897|25.8501|25.8501|6.903|-0.7302
of||0.0|-13.7882|3.021|10.8437|1.1325|3.758|6.7626|25.8501|2.6135|1.2006
a||0.0|-14.5937|3.3951|4.5263|1.1114|-0.4055|22.0456|22.0456|7.9499|0.8753
car||0.0|-11.3124|3.7566|6.7849|1.0291|3.1079|22.1261|24.502|8.0393|-1.017
that||0.0|-0.7464|5.4848|15.3131|1.6901|0.0932|15.2816|22.1261|6.3358|-0.1655
you||0.0|-0.8432|3.4046|5.4848|1.1806|-4.2169|13.8723|19.7006|4.601|0.8753
do||0.0|-1.6654|3.6166|4.3094|1.3945|3.8128|4.3948|18.4759|1.5148|0.8753
in||0.0|0.1912|1.2361|4.2244|0.3972|6.6728|4.5985|6.935|1.7637|1.2006
a||0.0|-1.7888|1.9852|3.5602|0.7566|5.8031|0.96|4.5985|0.4025|4.1278
great||0.0|-1.7723|4.5008|4.5008|1.5452|3.0807|17.0241|17.0241|6.2698|-0.7509
sculpture||0.0|-0.1176|1.97|5.4769|0.3496|-0.0894|26.0291|26.2229|7.086|-0.6374
that||0.0|-1.5365|3.977|4.6295|0.9669|1.7945|18.6706|26.0291|5.8759|0.0747
you||0.0|-2.8442|3.0386|4.3489|1.1193|1.7965|14.2237|18.6706|4.4931|1.2006
would||0.0|-3.7487|1.2767|3.0386|0.4658|3.3845|8.8467|16.9614|3.2428|0.2248
go||0.0|-3.0767|4.0934|4.0934|1.317|6.8794|13.2038|13.2038|4.9876|-0.3491
and||0.0|-2.2536|2.2981|4.4488|0.8379|4.2329|6.4287|13.2038|1.9099|-0.0539
look||0.0|-0.8191|2.4851|3.417|0.7086|0.6411|19.1581|19.1581|7.4967|-0.4257
at||0.0|-1.9357|2.6949|2.9017|0.8574|6.0545|10.2309|20.0333|3.9459|0.6151
in||0.0|-2.7771|1.2822|3.531|0.3981|4.461|3.0822|10.2309|1.1866|0.6151
a||0.0|-3.9237|0.3568|1.7099|0.1516|3.3359|1.3984|3.682|0.6342|6.0793
museum||0.0|-9.2591|15.1198|15.1981|4.7037|2.6166|9.907|9.907|2.7359|-0.7302
that|.|0.0|0.0|0.0|18.9118|0.0|0.0|0.0|9.907|0.0|0.0
tension||0.0|3.0585|6.6376|6.6376|1.8312|1.4502|21.8556|21.8556|6.6473|0.0
between||0.0|0.3552|5.8863|8.5937|1.5841|0.6815|22.4467|23.3006|6.7632|-0.7899
the||0.55|-0.5928|4.0142|5.9466|1.469|6.6415|9.8425|24.9768|2.5079|-0.0539
need||0.0|2.1209|5.0857|7.6764|1.6839|6.0381|21.2555|22.4461|5.2949|-0.826
to||0.0|3.1205|4.0316|5.0857|1.211|-0.9228|22.1267|22.1267|6.6137|0.4022
express||0.0|0.4711|9.6079|9.6079|2.6409|-0.6746|31.3929|31.3929|8.858|-1.0379
the|,|0.0|0.0|0.0|9.6079|0.0|0.0|0.0|31.3929|0.0|0.0
need||0.0|2.6933|3.4984|4.1564|0.937|4.3071|20.6159|20.6159|6.4768|0.0
to||0.0|1.911|3.2698|4.7001|1.0499|-1.6863|17.4753|20.6159|6.2852|1.2006
discover||0.0|-7.4567|17.5597|20.4244|4.4103|0.2155|28.4159|28.4159|7.2895|-0.8374
then|,|0.0|2.2621|1.8652|21.011|0.5139|3.7638|26.2405|28.4512|8.8431|0.0747
you||0.0|3.2079|6.1492|6.1492|2.0256|6.4357|11.0465|26.4754|3.4851|0.6151
put||0.0|5.4755|5.7622|8.4673|1.6872|-2.3555|20.8368|20.8368|7.5835|-0.4941
something||0.0|3.8721|5.583|6.052|1.9572|2.8643|21.4658|22.6727|7.3924|-0.263
new||0.0|6.5132|4.4844|6.9004|1.3486|8.9421|2.3624|22.2185|0.5992|-0.826
into||0.0|0.5615|7.865|11.1807|1.8238|3.2056|18.8262|18.8262|6.3867|-0.1116
it||0.0|1.7229|2.1931|7.865|0.4022|-7.594|31.9852|32.157|10.1742|-0.9191
and|,|0.0|0.2176|1.1429|2.3011|0.372|0.8782|18.9868|31.9852|6.1106|-0.0539
at||0.0|1.3177|0.7453|1.968|0.2268|-0.898|19.1922|19.9042|7.7771|0.8753
the||0.0|0.8181|1.5913|2.0149|0.4939|-4.6858|18.0016|21.1538|6.7603|0.8753
same||0.0|3.2722|3.8429|4.7452|1.0108|-1.4358|22.1571|23.0705|6.5447|-0.8593
time||0.0|3.0502|0.7038|3.8429|0.1723|1.5885|25.8862|26.0124|8.5194|-1.0576
you||0.0|0.0|0.0|3.37|0.0|0.0|0.0|25.8862|0.0|0.0
have||0.0|-1.9166|6.7374|6.7374|2.1665|3.75|18.8929|18.8929|3.8226|0.0
bounds||0.0|2.7164|8.742|9.9288|1.6913|3.2233|22.2672|22.2672|6.3143|-1.0762
of||0.0|-0.2518|5.0408|8.742|1.5522|0.4699|19.0085|22.407|7.2238|0.8753
craftsmanship||0.0|-10.2816|17.5543|19.3289|5.2649|-2.5723|27.0978|27.0978|6.9831|-0.6935
rules|.|0.62|0.3236|15.4251|25.486|5.0743|6.086|24.4118|27.0978|6.2707|-1.3229
that||0.0|-3.9209|3.4223|15.4251|0.8899|-5.1171|22.155|25.5411|8.55|-0.263
say||0.0|-3.59|9.3607|9.3607|2.6711|-2.439|31.0009|31.0009|10.2982|-1.2583
this|,|0.0|-9.2071|2.5518|12.0258|0.8546|-4.6827|25.432|31.0009|8.9159|-0.0539
is||0.0|-10.9589|3.812|4.8606|1.4157|-0.3613|11.2787|25.432|4.0351|0.6151
how||0.0|-10.8879|1.4439|3.812|0.3539|4.4541|18.0197|18.0197|6.7474|0.4022
you||0.0|-12.6949|2.0056|3.6526|0.6842|7.0305|2.6841|18.0197|0.9732|1.2006
handle||0.0|-12.5816|4.5169|4.5169|1.347|6.1002|10.5546|10.5546|2.1239|0.0747
surfaces||0.0|-17.5713|3.8355|8.5211|1.0901|-4.8751|32.2451|32.2451|7.3416|-1.1944
this|;|0.0|10.4561|1.2575|30.4401|0.3787|-8.1993|4.7691|32.2451|1.6342|0.0747
is||0.0|10.0507|4.1408|4.1408|1.6205|-1.2498|9.6676|11.3466|3.0219|1.2006
what||0.0|9.6819|4.1306|4.3045|1.1718|-2.0239|23.3639|23.3639|8.8432|-0.3491
control||0.0|3.8071|17.012|17.815|4.3502|0.4331|25.285|25.285|8.2535|-0.9948
is||0.0|-5.642|4.9961|18.3509|1.6439|0.5396|13.4977|25.285|4.9174|-0.1655
all||0.0|-5.054|1.1888|4.9961|0.3223|6.2768|4.603|15.2775|1.5967|-0.0539
about||0.0|-9.281|5.5619|6.1585|1.3313|-2.5522|22.6644|22.7684|7.847|-0.6859
this|;|0.0|-10.8843|3.43|7.2746|1.1808|-3.2416|28.1237|28.1237|8.9365|-0.1655
is||0.0|-13.007|0.8727|4.4001|0.3076|-6.1908|5.547|28.1237|2.1584|2.1763
how||0.0|-11.6296|2.6855|3.1116|0.7928|1.5993|20.2585|20.2585|7.1787|-0.1655
you||0.0|-13.0795|2.4775|3.9741|0.8297|4.7158|6.9916|20.2585|1.7028|0.2248
show||0.0|-10.8555|4.5003|5.418|1.2486|2.4198|18.1481|18.1481|5.5406|-0.826
you're||0.0|-13.6906|5.482|7.5542|1.8749|7.2829|6.627|18.1481|1.9521|-0.3491
a||0.0|-16.8121|1.3389|6.4945|0.4745|3.7723|9.1447|10.6528|3.6842|1.2006
master||0.0|-11.4377|7.2228|8.5537|2.1158|1.3581|24.8209|24.8209|6.4027|-0.7899
of||0.0|-13.7045|5.1297|7.5597|1.8933|3.8902|9.497|24.8209|3.9677|0.8753
your||0.0|-14.9692|2.1895|5.1297|0.7068|2.4242|18.7502|19.184|6.0942|-0.1655
craft||0.0|-13.0177|7.9985|7.9985|2.1183|-3.058|26.8605|26.8605|7.5176|-1.3009
and|.|0.0|0.0|0.0|18.1849|0.0|0.0|0.0|26.8605|0.0|0.0
that||0.0|15.0913|7.4097|16.7081|2.3844|0.8312|21.6556|21.6556|8.1286|0.0
tension||0.0|15.7601|5.9288|8.7695|2.1271|2.7515|17.5255|21.6556|5.5033|-0.4257
that|,|0.0|12.1359|2.6992|7.626|0.7672|3.3396|17.2314|17.5255|6.3188|-0.1655
discovery||0.0|5.2367|13.818|14.468|4.1082|0.5094|29.2137|29.2137|8.4082|0.185
that|,|0.0|-0.7627|1.7057|14.4932|0.4103|1.4531|22.7135|29.2137|8.2854|-0.4257
push||0.0|2.5743|5.75|6.9107|1.681|-1.6411|20.7825|23.2145|5.8335|-0.3491
for||0.0|1.3996|2.4721|5.75|0.8014|-2.221|19.8284|20.9849|6.332|0.2248
